totalFlips,clauses,tries,cb,ratio,flips,earlyRestarts,variables,lastRunEntropy,sat,entropy,flipsPerSecond
5483,2050,1,2.9000,4.1000,5483,0,500,0.8896,1,0.8896,123170.6653
7500000,2050,30,2.9000,4.1000,25000,0,500,0.8412,0,0.8405,24887.1939
437239,2050,18,2.9000,4.1000,12239,0,500,0.8845,1,0.8867,27449.0996
49636,2050,2,2.9000,4.1000,24636,0,500,0.8490,1,0.8899,35350.1890
30811,2050,2,2.9000,4.1000,5811,0,500,0.8923,1,0.8672,41810.7478
88509,2050,4,2.9000,4.1000,13509,0,500,0.8749,1,0.8728,30074.8938
330814,2050,14,2.9000,4.1000,5814,0,500,0.8962,1,0.8449,25684.5131
21192,2050,1,2.9000,4.1000,21192,0,500,0.8173,1,0.8173,51883.8133
35844,2050,2,2.9000,4.1000,10844,0,500,0.8599,1,0.8900,39371.3731
5038,2050,1,2.9000,4.1000,5038,0,500,0.8951,1,0.8951,129665.2926
15175,2050,1,2.9000,4.1000,15175,0,500,0.8673,1,0.8673,61702.4204
142423,2050,6,2.9000,4.1000,17423,0,500,0.8925,1,0.8498,26812.5641
96066,2050,4,2.9000,4.1000,21066,0,500,0.8584,1,0.8350,30137.9166
91701,2050,4,2.9000,4.1000,16701,0,500,0.8434,1,0.8748,29906.8304
11709,2050,1,2.9000,4.1000,11709,0,500,0.8684,1,0.8684,71085.4346
29519,2050,2,2.9000,4.1000,4519,0,500,0.8957,1,0.8661,41653.9705
8274,2050,1,2.9000,4.1000,8274,0,500,0.8787,1,0.8787,92512.7846
678921,2050,28,2.9000,4.1000,3921,0,500,0.8511,1,0.8605,24913.0379
7345,2050,1,2.9000,4.1000,7345,0,500,0.9305,1,0.9305,107968.9036
37255,2050,2,3.0000,4.1000,12255,0,500,0.8508,1,0.8508,37094.6862
7310,2050,1,3.0000,4.1000,7310,0,500,0.8508,1,0.8508,98520.9725
7637,2050,1,3.0000,4.1000,7637,0,500,0.8863,1,0.8863,95670.3235
33878,2050,2,3.0000,4.1000,8878,0,500,0.8685,1,0.8549,39467.6985
65368,2050,3,3.0000,4.1000,15368,0,500,0.8747,1,0.8903,31997.6133
22640,2050,1,3.0000,4.1000,22640,0,500,0.8281,1,0.8281,48146.0595
12019,2050,1,3.0000,4.1000,12019,0,500,0.8543,1,0.8543,71283.0765
410630,2050,17,3.0000,4.1000,10630,0,500,0.8303,1,0.8596,24500.1639
9865,2050,1,3.0000,4.1000,9865,0,500,0.8919,1,0.8919,78638.1533
36289,2050,2,3.0000,4.1000,11289,0,500,0.9075,1,0.8657,38872.6000
7250000,2050,29,3.0000,4.1000,25000,0,500,0.9094,0,0.8451,24075.1361
215932,2050,9,3.0000,4.1000,15932,0,500,0.8481,1,0.8494,25943.9335
36200,2050,2,3.0000,4.1000,11200,0,500,0.8848,1,0.8581,38586.0418
109551,2050,5,3.0000,4.1000,9551,0,500,0.8610,1,0.8670,28426.3549
22573,2050,1,3.0000,4.1000,22573,0,500,0.8375,1,0.8375,49183.0234
6999,2050,1,3.0000,4.1000,6999,0,500,0.8877,1,0.8877,102560.4937
167273,2050,7,3.0000,4.1000,17273,0,500,0.8255,1,0.8656,26670.8169
44077,2050,2,3.0000,4.1000,19077,0,500,0.8806,1,0.8877,36786.2544
21510,2050,1,3.0000,4.1000,21510,0,500,0.8796,1,0.8796,49576.2471
7250000,2050,29,3.0000,4.1000,25000,0,500,0.8920,0,0.8411,24121.8736
156487,2050,7,3.0000,4.1000,6487,0,500,0.8704,1,0.8414,27028.5721
19068,2050,1,3.0000,4.1000,19068,0,500,0.8713,1,0.8713,53525.5032
31080,2050,2,3.0000,4.1000,6080,0,500,0.8937,1,0.8806,41719.1048
57200,2050,3,3.0000,4.1000,7200,0,500,0.8919,1,0.8545,32832.5317
7250000,2050,29,3.0000,4.1000,25000,0,500,0.8208,0,0.8337,23962.4297
16859,2050,1,3.0000,4.1000,16859,0,500,0.8865,1,0.8865,55221.1042
95587,2050,4,3.0000,4.1000,20587,0,500,0.8982,1,0.8622,28830.6134
22819,2050,1,3.0000,4.1000,22819,0,500,0.8490,1,0.8490,48539.9876
41255,2050,2,3.0000,4.1000,16255,0,500,0.8509,1,0.8750,37361.5362
144808,2050,6,3.0000,4.1000,19808,0,500,0.9041,1,0.8637,27163.1406
6675,2050,1,3.0000,4.1000,6675,0,500,0.8620,1,0.8620,105386.4453
5405,2050,1,3.0000,4.1000,5405,0,500,0.8026,1,0.8026,123753.4565
55716,2050,3,3.0000,4.1000,5716,0,500,0.8396,1,0.8639,33834.1189
19488,2050,1,3.0000,4.1000,19488,0,500,0.8851,1,0.8851,52463.4854
12374,2050,1,3.0000,4.1000,12374,0,500,0.8538,1,0.8538,69572.9381
19659,2050,1,3.0000,4.1000,19659,0,500,0.8610,1,0.8610,51815.7225
148450,2050,6,3.0000,4.1000,23450,0,500,0.8770,1,0.8288,27156.1434
9508,2050,1,3.0000,4.1000,9508,0,500,0.8688,1,0.8688,83994.6392
7500000,2050,30,3.0000,4.1000,25000,0,500,0.9131,0,0.8577,24387.7018
569362,2050,23,3.0000,4.1000,19362,0,500,0.8459,1,0.8674,24500.8489
8636,2050,1,3.0000,4.1000,8636,0,500,0.8753,1,0.8753,87769.2619
7884,2050,1,3.0000,4.1000,7884,0,500,0.8668,1,0.8668,93805.7436
305589,2050,13,3.0000,4.1000,5589,0,500,0.8349,1,0.8505,25230.2093
4852,2050,1,3.0000,4.1000,4852,0,500,0.8672,1,0.8672,133340.9616
69189,2050,3,3.0000,4.1000,19189,0,500,0.8367,1,0.8551,31815.2826
6585,2050,1,3.0000,4.1000,6585,0,500,0.8597,1,0.8597,103948.7682
220539,2050,9,3.0000,4.1000,20539,0,500,0.9029,1,0.8772,25910.0755
15782,2050,1,3.0000,4.1000,15782,0,500,0.8630,1,0.8630,60465.7932
7500000,2050,30,3.0000,4.1000,25000,0,500,0.8710,0,0.8415,24355.5139
171182,2050,7,3.0000,4.1000,21182,0,500,0.8924,1,0.8416,26597.7531
237814,2050,10,3.0000,4.1000,12814,0,500,0.8383,1,0.8536,25798.8326
73878,2050,3,3.0000,4.1000,23878,0,500,0.8809,1,0.8722,31716.9833
38759,2050,2,3.0000,4.1000,13759,0,500,0.8095,1,0.8229,37662.2739
3556,2050,1,3.0000,4.1000,3556,0,500,0.8810,1,0.8810,169325.7157
111163,2050,5,3.0000,4.1000,11163,0,500,0.8826,1,0.8600,28207.3871
316060,2050,13,3.0000,4.1000,16060,0,500,0.8673,1,0.8657,25309.3707
694870,2050,28,3.0000,4.1000,19870,0,500,0.9157,1,0.8667,24158.8144
542952,2050,22,3.0000,4.1000,17952,0,500,0.8974,1,0.8535,24269.1285
49358,2050,2,3.0000,4.1000,24358,0,500,0.8018,1,0.8220,34703.2468
3354,2050,1,3.0000,4.1000,3354,0,500,0.8734,1,0.8734,176140.4790
57849,2050,3,3.0000,4.1000,7849,0,500,0.9156,1,0.8715,33082.5009
46535,2050,2,3.0000,4.1000,21535,0,500,0.8577,1,0.8433,36118.6670
185648,2050,8,3.0000,4.1000,10648,0,500,0.8384,1,0.8640,26372.6767
7250000,2050,29,3.0000,4.1000,25000,0,500,0.8699,0,0.8486,24007.0925
10943,2050,1,3.0000,4.1000,10943,0,500,0.8534,1,0.8534,74279.0867
80296,2050,4,3.0000,4.1000,5296,0,500,0.8624,1,0.8464,30413.7303
35784,2050,2,3.0000,4.1000,10784,0,500,0.8829,1,0.8175,40247.4227
143331,2050,6,3.0000,4.1000,18331,0,500,0.8694,1,0.8648,27403.4041
323195,2050,13,3.0000,4.1000,23195,0,500,0.8752,1,0.8617,24864.0056
39398,2050,2,3.0000,4.1000,14398,0,500,0.9033,1,0.9062,38004.8803
14238,2050,1,3.0000,4.1000,14238,0,500,0.8818,1,0.8818,62353.3670
96287,2050,4,3.0000,4.1000,21287,0,500,0.7650,1,0.8529,29286.1100
3544,2050,1,3.0000,4.1000,3544,0,500,0.8592,1,0.8592,166064.0461
33629,2050,2,3.0000,4.1000,8629,0,500,0.8727,1,0.8254,39715.5830
37148,2050,2,3.0000,4.1000,12148,0,500,0.9061,1,0.8926,38376.5038
2753,2050,1,3.0000,4.1000,2753,0,500,0.8794,1,0.8794,206959.0275
211960,2050,9,3.0000,4.1000,11960,0,500,0.8624,1,0.8590,26008.9495
28052,2050,2,3.0000,4.1000,3052,0,500,0.8824,1,0.8881,43741.8205
17949,2050,1,3.0000,4.1000,17949,0,500,0.8503,1,0.8503,55200.0145
11157,2050,1,3.0000,4.1000,11157,0,500,0.8968,1,0.8968,74982.1633
30079,2050,2,3.0000,4.1000,5079,0,500,0.8899,1,0.8751,42162.8527
368463,2050,15,3.0000,4.1000,18463,0,500,0.8649,1,0.8562,25060.0546
5086,2050,1,3.0000,4.1000,5086,0,500,0.8800,1,0.8800,127695.8753
17462,2050,1,3.0000,4.1000,17462,0,500,0.9118,1,0.9118,57249.2909
40920,2050,2,3.0000,4.1000,15920,0,500,0.8841,1,0.8608,37989.5611
18342,2050,1,3.0000,4.1000,18342,0,500,0.8234,1,0.8234,56066.1224
7250000,2050,29,3.0000,4.1000,25000,0,500,0.8810,0,0.8393,24162.9515
7500000,2050,30,3.0000,4.1000,25000,0,500,0.9319,0,0.8553,24287.6005
15445,2050,1,3.0000,4.1000,15445,0,500,0.8224,1,0.8224,58914.0628
163240,2050,7,3.0000,4.1000,13240,0,500,0.9025,1,0.8680,26857.3968
62014,2050,3,3.0000,4.1000,12014,0,500,0.9023,1,0.8576,33056.5573
99855,2050,4,3.0000,4.1000,24855,0,500,0.8869,1,0.8596,29432.2226
13532,2050,1,3.0000,4.1000,13532,0,500,0.8906,1,0.8906,67463.7121
8445,2050,1,3.0000,4.1000,8445,0,500,0.8676,1,0.8676,91493.6341
397565,2050,16,3.0000,4.1000,22565,0,500,0.8126,1,0.8610,24883.7451
8910,2050,1,3.0000,4.1000,8910,0,500,0.8737,1,0.8737,73767.0506
185755,2050,8,3.0000,4.1000,10755,0,500,0.8725,1,0.8557,26335.2401
122397,2050,5,3.0000,4.1000,22397,0,500,0.9103,1,0.8812,28300.1558
282881,2050,12,3.0000,4.1000,7881,0,500,0.8967,1,0.8730,25115.1537
11905,2050,1,3.0000,4.1000,11905,0,500,0.8869,1,0.8869,69806.6444
111382,2050,5,3.0000,4.1000,11382,0,500,0.8669,1,0.8504,28780.9833
93934,2050,4,3.0000,4.1000,18934,0,500,0.8644,1,0.7832,29352.6535
22443,2050,1,3.0000,4.1000,22443,0,500,0.8986,1,0.8986,49954.5905
8331,2050,1,3.0000,4.1000,8331,0,500,0.8456,1,0.8456,90217.2285
16336,2050,1,3.0000,4.1000,16336,0,500,0.9033,1,0.9033,58732.5180
112666,2050,5,3.0000,4.1000,12666,0,500,0.8865,1,0.8538,28347.1392
416856,2050,17,3.0000,4.1000,16856,0,500,0.8375,1,0.8690,24705.8142
7778,2050,1,3.0000,4.1000,7778,0,500,0.8411,1,0.8411,93656.8770
22195,2050,1,3.0000,4.1000,22195,0,500,0.8863,1,0.8863,49636.7648
45076,2050,2,3.0000,4.1000,20076,0,500,0.8533,1,0.8499,36440.2258
93178,2050,4,3.0000,4.1000,18178,0,500,0.8897,1,0.8507,29208.1398
2585,2050,1,3.0000,4.1000,2585,0,500,0.8442,1,0.8442,213034.4756
3756,2050,1,3.0000,4.1000,3756,0,500,0.8640,1,0.8640,163436.9544
36105,2050,2,3.0000,4.1000,11105,0,500,0.8664,1,0.8621,38909.4054
17026,2050,1,3.0000,4.1000,17026,0,500,0.8381,1,0.8381,56594.3988
70930,2050,3,3.0000,4.1000,20930,0,500,0.8896,1,0.8534,31259.1957
19596,2050,1,3.0000,4.1000,19596,0,500,0.8252,1,0.8252,53672.5102
83036,2050,4,3.0000,4.1000,8036,0,500,0.8305,1,0.8324,30793.0452
121892,2050,5,3.0000,4.1000,21892,0,500,0.8766,1,0.8512,28249.0441
6324,2050,1,3.0000,4.1000,6324,0,500,0.8535,1,0.8535,111353.4552
7280,2050,1,3.0000,4.1000,7280,0,500,0.8439,1,0.8439,98673.8982
12843,2050,1,3.0000,4.1000,12843,0,500,0.8941,1,0.8941,67307.8261
107571,2050,5,3.0000,4.1000,7571,0,500,0.8654,1,0.8477,28366.1089
128926,2050,6,3.0000,4.1000,3926,0,500,0.8762,1,0.8679,27778.7492
42845,2050,2,3.0000,4.1000,17845,0,500,0.8741,1,0.8852,35305.2169
714,2050,1,3.0000,4.1000,714,0,500,0.8789,1,0.8789,507961.1022
5351,2050,1,3.0000,4.1000,5351,0,500,0.8462,1,0.8462,125363.3290
16158,2050,1,3.0000,4.1000,16158,0,500,0.8872,1,0.8872,59001.2711
43849,2050,2,3.0000,4.1000,18849,0,500,0.8639,1,0.8612,34786.5391
68035,2050,3,3.0000,4.1000,18035,0,500,0.8623,1,0.8372,32341.8988
7500000,2050,30,3.0000,4.1000,25000,0,500,0.8874,0,0.8466,24288.1633
135701,2050,6,3.0000,4.1000,10701,0,500,0.8050,1,0.8392,28276.7643
32207,2050,2,3.0000,4.1000,7207,0,500,0.8985,1,0.8731,41199.2045
7250000,2050,29,3.0000,4.1000,25000,0,500,0.8876,0,0.8544,24049.6226
66642,2050,3,3.0000,4.1000,16642,0,500,0.8559,1,0.8829,31248.8441
349489,2050,14,3.0000,4.1000,24489,0,500,0.8814,1,0.8629,26208.4452
7250000,2050,29,3.0000,4.1000,25000,0,500,0.7841,0,0.8202,24023.6221
33204,2050,2,3.0000,4.1000,8204,0,500,0.8736,1,0.8328,39816.9604
6161,2050,1,3.0000,4.1000,6161,0,500,0.8616,1,0.8616,112810.8539
16752,2050,1,3.0000,4.1000,16752,0,500,0.9239,1,0.9239,57894.9479
11688,2050,1,3.0000,4.1000,11688,0,500,0.8610,1,0.8610,72753.3225
7500000,2050,30,3.0000,4.1000,25000,0,500,0.9218,0,0.8579,24238.8266
7750000,2050,31,3.0000,4.1000,25000,0,500,0.8752,0,0.8502,25640.6125
5300,2050,1,3.0000,4.1000,5300,0,500,0.7967,1,0.7967,134155.3878
167503,2050,7,3.0000,4.1000,17503,0,500,0.8454,1,0.8702,26645.8501
87913,2050,4,3.0000,4.1000,12913,0,500,0.9022,1,0.8701,29741.8602
6438,2050,1,3.0000,4.1000,6438,0,500,0.8287,1,0.8287,106688.1961
11979,2050,1,3.0000,4.1000,11979,0,500,0.8846,1,0.8846,71472.4587
7046,2050,1,3.0000,4.1000,7046,0,500,0.8736,1,0.8736,102444.7334
7500000,2050,30,3.0000,4.1000,25000,0,500,0.9187,0,0.8480,24289.9759
18831,2050,1,3.0000,4.1000,18831,0,500,0.8718,1,0.8718,55791.9446
36579,2050,2,3.0000,4.1000,11579,0,500,0.8068,1,0.8519,40320.9625
11697,2050,1,3.0000,4.1000,11697,0,500,0.8593,1,0.8593,73052.0354
3906,2050,1,3.0000,4.1000,3906,0,500,0.8312,1,0.8312,161045.7451
29535,2050,2,3.0000,4.1000,4535,0,500,0.8529,1,0.8193,43929.1684
45135,2050,2,3.0000,4.1000,20135,0,500,0.9039,1,0.8757,36237.8306
4737,2050,1,3.0000,4.1000,4737,0,500,0.8508,1,0.8508,136223.1125
610108,2050,25,3.0000,4.1000,10108,0,500,0.8875,1,0.8865,24347.2470
16893,2050,1,3.0000,4.1000,16893,0,500,0.7763,1,0.7763,57962.5738
44758,2050,2,3.0000,4.1000,19758,0,500,0.7817,1,0.8204,36680.2419
31757,2050,2,3.0000,4.1000,6757,0,500,0.8946,1,0.8483,41986.8415
80482,2050,4,3.0000,4.1000,5482,0,500,0.8838,1,0.8499,30304.5911
417205,2050,17,3.0000,4.1000,17205,0,500,0.8723,1,0.8638,25005.8759
21601,2050,1,3.0000,4.1000,21601,0,500,0.8862,1,0.8862,50601.6421
169848,2050,7,3.0000,4.1000,19848,0,500,0.9146,1,0.8643,26840.9501
11994,2050,1,3.0000,4.1000,11994,0,500,0.8663,1,0.8663,70864.0252
298707,2050,12,3.0000,4.1000,23707,0,500,0.7851,1,0.8547,25240.7951
604719,2050,25,3.0000,4.1000,4719,0,500,0.8839,1,0.8757,25425.4657
14079,2050,1,3.0000,4.1000,14079,0,500,0.7722,1,0.7722,63002.4804
4586,2050,1,3.0000,4.1000,4586,0,500,0.8518,1,0.8518,138827.0915
22089,2050,1,3.0000,4.1000,22089,0,500,0.8409,1,0.8409,49724.0785
32136,2050,2,3.0000,4.1000,7136,0,500,0.8587,1,0.8656,41013.6083
9566,2050,1,3.0000,4.1000,9566,0,500,0.8450,1,0.8450,82549.5633
24316,2050,1,3.0000,4.1000,24316,0,500,0.8382,1,0.8382,48423.1234
73337,2050,3,3.0000,4.1000,23337,0,500,0.8505,1,0.8371,31386.5862
67373,2050,3,3.0000,4.1000,17373,0,500,0.8465,1,0.8727,32174.4523
9177,2050,1,3.0000,4.1000,9177,0,500,0.8509,1,0.8509,85039.9177
84733,2050,4,3.0000,4.1000,9733,0,500,0.8487,1,0.8362,29922.2548
17803,2050,1,3.0000,4.1000,17803,0,500,0.8324,1,0.8324,56638.1915
7500000,2050,30,3.0000,4.1000,25000,0,500,0.8896,0,0.8480,24786.1513
7500000,2050,30,3.0000,4.1000,25000,0,500,0.8259,0,0.8269,24505.2627
46575,2050,2,3.0000,4.1000,21575,0,500,0.8528,1,0.8512,38502.1649
20105,2050,1,3.0000,4.1000,20105,0,500,0.8515,1,0.8515,55858.7146
411016,2050,17,3.0000,4.1000,11016,0,500,0.9049,1,0.8793,26927.2195
319168,2050,13,3.0000,4.1000,19168,0,500,0.8809,1,0.8472,25042.8511
18554,2050,1,3.0000,4.1000,18554,0,500,0.8686,1,0.8686,54961.0839
122842,2050,5,3.0000,4.1000,22842,0,500,0.8906,1,0.8856,28105.9460
21854,2050,1,3.0000,4.1000,21854,0,500,0.8425,1,0.8425,47832.4762
21008,2050,1,3.0000,4.1000,21008,0,500,0.8522,1,0.8522,50509.8289
402354,2050,17,3.0000,4.1000,2354,0,500,0.8754,1,0.8625,24936.9151
8000000,2050,32,3.0000,4.1000,25000,0,500,0.8897,0,0.8431,26283.8390
9536,2050,1,3.0000,4.1000,9536,0,500,0.8605,1,0.8605,89142.3174
190468,2050,8,3.0000,4.1000,15468,0,500,0.8364,1,0.8714,26432.9296
4831,2050,1,3.0000,4.1000,4831,0,500,0.8803,1,0.8803,133572.1970
268172,2050,11,3.0000,4.1000,18172,0,500,0.9101,1,0.8541,25861.3369
40139,2050,2,3.0000,4.1000,15139,0,500,0.8412,1,0.8594,39213.4044
286732,2050,12,3.0000,4.1000,11732,0,500,0.8758,1,0.8407,25421.0868
142176,2050,6,3.0000,4.1000,17176,0,500,0.8293,1,0.8587,28329.8284
4061,2050,1,3.0000,4.1000,4061,0,500,0.8879,1,0.8879,160240.5614
8161,2050,1,3.0000,4.1000,8161,0,500,0.8450,1,0.8450,96055.2399
11876,2050,1,3.1000,4.1000,11876,0,500,0.8688,1,0.8688,69189.3941
7240,2050,1,3.1000,4.1000,7240,0,500,0.8759,1,0.8759,101691.0315
17807,2050,1,3.1000,4.1000,17807,0,500,0.8299,1,0.8299,54978.9805
72035,2050,3,3.1000,4.1000,22035,0,500,0.8746,1,0.8366,31204.2645
10508,2050,1,3.1000,4.1000,10508,0,500,0.8995,1,0.8995,71037.8484
43475,2050,2,3.1000,4.1000,18475,0,500,0.8739,1,0.8401,36471.6992
15477,2050,1,3.1000,4.1000,15477,0,500,0.7762,1,0.7762,59234.1120
24410,2050,1,3.1000,4.1000,24410,0,500,0.8378,1,0.8378,47053.9290
8006,2050,1,3.1000,4.1000,8006,0,500,0.8008,1,0.8008,87112.2911
34237,2050,2,3.1000,4.1000,9237,0,500,0.8769,1,0.8441,40084.9373
97060,2050,4,3.1000,4.1000,22060,0,500,0.7861,1,0.8395,29350.9776
3092,2050,1,3.1000,4.1000,3092,0,500,0.7935,1,0.7935,177862.4275
11697,2050,1,3.1000,4.1000,11697,0,500,0.8675,1,0.8675,57831.0258
7250000,2050,29,3.1000,4.1000,25000,0,500,0.8754,0,0.8379,23851.8597
64821,2050,3,3.1000,4.1000,14821,0,500,0.7755,1,0.8055,31141.9076
3078,2050,1,3.1000,4.1000,3078,0,500,0.8604,1,0.8604,188254.1709
82650,2050,4,3.1000,4.1000,7650,0,500,0.8516,1,0.8515,29730.4093
39099,2050,2,3.1000,4.1000,14099,0,500,0.8782,1,0.8682,38004.5939
42268,2050,2,3.1000,4.1000,17268,0,500,0.8057,1,0.8522,36252.3278
46849,2050,2,3.1000,4.1000,21849,0,500,0.8817,1,0.8698,36289.6544
20191,2050,1,3.1000,4.1000,20191,0,500,0.8560,1,0.8560,52513.3814
13177,2050,1,3.1000,4.1000,13177,0,500,0.8853,1,0.8853,65121.3370
67544,2050,3,3.1000,4.1000,17544,0,500,0.8396,1,0.8307,31865.4842
8482,2050,1,3.1000,4.1000,8482,0,500,0.8370,1,0.8370,88637.4855
23760,2050,1,3.1000,4.1000,23760,0,500,0.8570,1,0.8570,46344.6088
233918,2050,10,3.1000,4.1000,8918,0,500,0.8330,1,0.8579,25843.3414
371680,2050,15,3.1000,4.1000,21680,0,500,0.8656,1,0.8542,25247.2321
34422,2050,2,3.1000,4.1000,9422,0,500,0.8609,1,0.8646,40405.7751
43881,2050,2,3.1000,4.1000,18881,0,500,0.8297,1,0.8576,35755.5552
183123,2050,8,3.1000,4.1000,8123,0,500,0.8832,1,0.8599,26567.5111
63172,2050,3,3.1000,4.1000,13172,0,500,0.8657,1,0.8586,32041.5665
109291,2050,5,3.1000,4.1000,9291,0,500,0.8749,1,0.8408,28901.8599
13865,2050,1,3.1000,4.1000,13865,0,500,0.8348,1,0.8348,63251.9608
3535,2050,1,3.1000,4.1000,3535,0,500,0.8359,1,0.8359,171338.8420
336938,2050,14,3.1000,4.1000,11938,0,500,0.8831,1,0.8484,24923.5741
484486,2050,20,3.1000,4.1000,9486,0,500,0.8601,1,0.8608,24646.1452
7250000,2050,29,3.1000,4.1000,25000,0,500,0.8516,0,0.8262,24146.1125
11826,2050,1,3.1000,4.1000,11826,0,500,0.8185,1,0.8185,70890.6428
4017,2050,1,3.1000,4.1000,4017,0,500,0.8889,1,0.8889,152549.2992
7116,2050,1,3.1000,4.1000,7116,0,500,0.8586,1,0.8586,99980.4553
17976,2050,1,3.1000,4.1000,17976,0,500,0.8069,1,0.8069,55294.1542
22583,2050,1,3.1000,4.1000,22583,0,500,0.8103,1,0.8103,49242.0334
35127,2050,2,3.1000,4.1000,10127,0,500,0.7604,1,0.8038,39812.1149
492052,2050,20,3.1000,4.1000,17052,0,500,0.8800,1,0.8746,24822.4262
17599,2050,1,3.1000,4.1000,17599,0,500,0.8989,1,0.8989,51972.4293
1635,2050,1,3.1000,4.1000,1635,0,500,0.9069,1,0.9069,300198.5474
56571,2050,3,3.1000,4.1000,6571,0,500,0.8670,1,0.8702,33141.0294
10050,2050,1,3.1000,4.1000,10050,0,500,0.8331,1,0.8331,80136.2521
8082,2050,1,3.1000,4.1000,8082,0,500,0.8382,1,0.8382,82980.5232
15397,2050,1,3.1000,4.1000,15397,0,500,0.8170,1,0.8170,58796.3010
12289,2050,1,3.1000,4.1000,12289,0,500,0.8654,1,0.8654,69459.8091
520944,2050,21,3.1000,4.1000,20944,0,500,0.8568,1,0.8538,24675.0149
6713,2050,1,3.1000,4.1000,6713,0,500,0.8302,1,0.8302,95133.2389
598242,2050,24,3.1000,4.1000,23242,0,500,0.8998,1,0.8653,24402.0516
21573,2050,1,3.1000,4.1000,21573,0,500,0.7930,1,0.7930,51700.9865
111440,2050,5,3.1000,4.1000,11440,0,500,0.8605,1,0.8641,28614.2673
15976,2050,1,3.1000,4.1000,15976,0,500,0.9011,1,0.9011,59777.4961
298769,2050,12,3.1000,4.1000,23769,0,500,0.9025,1,0.8721,25512.6967
31238,2050,2,3.1000,4.1000,6238,0,500,0.7724,1,0.7549,42099.9547
5359,2050,1,3.1000,4.1000,5359,0,500,0.8407,1,0.8407,124447.0806
7007,2050,1,3.1000,4.1000,7007,0,500,0.7976,1,0.7976,91973.9988
18024,2050,1,3.1000,4.1000,18024,0,500,0.8997,1,0.8997,55535.1797
66203,2050,3,3.1000,4.1000,16203,0,500,0.8801,1,0.8562,32633.1790
43489,2050,2,3.1000,4.1000,18489,0,500,0.8722,1,0.8647,37025.1961
21398,2050,1,3.1000,4.1000,21398,0,500,0.8231,1,0.8231,50515.3008
7250000,2050,29,3.1000,4.1000,25000,0,500,0.9191,0,0.8473,24044.8992
39518,2050,2,3.1000,4.1000,14518,0,500,0.8302,1,0.8484,38380.7204
189295,2050,8,3.1000,4.1000,14295,0,500,0.8810,1,0.8613,26639.7541
18868,2050,1,3.1000,4.1000,18868,0,500,0.8866,1,0.8866,54078.1064
7500000,2050,30,3.1000,4.1000,25000,0,500,0.8433,0,0.8408,24134.0033
7704,2050,1,3.1000,4.1000,7704,0,500,0.8024,1,0.8024,97945.8497
59204,2050,3,3.1000,4.1000,9204,0,500,0.8278,1,0.8379,33187.9005
461768,2050,19,3.1000,4.1000,11768,0,500,0.8702,1,0.8589,24506.8458
12031,2050,1,3.1000,4.1000,12031,0,500,0.8870,1,0.8870,70465.1445
238476,2050,10,3.1000,4.1000,13476,0,500,0.8894,1,0.8451,25843.9095
82277,2050,4,3.1000,4.1000,7277,0,500,0.8264,1,0.8207,31027.8948
15347,2050,1,3.1000,4.1000,15347,0,500,0.8595,1,0.8595,60655.7870
30005,2050,2,3.1000,4.1000,5005,0,500,0.8536,1,0.8404,42024.8894
89739,2050,4,3.1000,4.1000,14739,0,500,0.8398,1,0.8393,30082.5532
159450,2050,7,3.1000,4.1000,9450,0,500,0.8230,1,0.8050,27442.9101
58482,2050,3,3.1000,4.1000,8482,0,500,0.8949,1,0.8438,32913.5773
85490,2050,4,3.1000,4.1000,10490,0,500,0.8605,1,0.8829,30529.4616
6856,2050,1,3.1000,4.1000,6856,0,500,0.8597,1,0.8597,102749.5347
396748,2050,16,3.1000,4.1000,21748,0,500,0.8463,1,0.8593,25147.1003
196040,2050,8,3.1000,4.1000,21040,0,500,0.8704,1,0.8677,26328.4457
248632,2050,10,3.1000,4.1000,23632,0,500,0.8422,1,0.8355,25872.2077
89154,2050,4,3.1000,4.1000,14154,0,500,0.8909,1,0.8452,30092.4519
340315,2050,14,3.1000,4.1000,15315,0,500,0.8532,1,0.8557,25255.1778
11182,2050,1,3.1000,4.1000,11182,0,500,0.8046,1,0.8046,72651.5713
95312,2050,4,3.1000,4.1000,20312,0,500,0.8861,1,0.8560,28677.3507
49286,2050,2,3.1000,4.1000,24286,0,500,0.8607,1,0.8268,35076.4060
4669,2050,1,3.1000,4.1000,4669,0,500,0.8133,1,0.8133,133821.5631
17525,2050,1,3.1000,4.1000,17525,0,500,0.8858,1,0.8858,56111.4742
419326,2050,17,3.1000,4.1000,19326,0,500,0.8748,1,0.8287,24716.2906
649937,2050,26,3.1000,4.1000,24937,0,500,0.8834,1,0.8465,24366.7916
196284,2050,8,3.1000,4.1000,21284,0,500,0.9088,1,0.8628,27059.9201
32481,2050,2,3.1000,4.1000,7481,0,500,0.9170,1,0.8672,40113.4972
73795,2050,3,3.1000,4.1000,23795,0,500,0.8356,1,0.8054,31100.4893
471369,2050,19,3.1000,4.1000,21369,0,500,0.8389,1,0.8410,24289.1210
36312,2050,2,3.1000,4.1000,11312,0,500,0.8717,1,0.8319,40058.7150
45358,2050,2,3.1000,4.1000,20358,0,500,0.8550,1,0.8692,36477.1452
7250000,2050,29,3.1000,4.1000,25000,0,500,0.8815,0,0.8431,23792.7974
32302,2050,2,3.1000,4.1000,7302,0,500,0.8686,1,0.8623,41613.2826
54834,2050,3,3.1000,4.1000,4834,0,500,0.8620,1,0.8477,34253.4050
