flips,sat,earlyRestarts,entropy,lastRunEntropy,totalFlips,flipsPerSecond,ratio,clauses,variables,tries,cb
22295,1,0,0.9396,0.9429,97295,29261.0253,4.1000,2050,500,4,2.2000
8160,1,0,0.9270,0.9089,133160,27553.9852,4.1000,2050,500,6,2.2000
21605,1,0,0.9473,0.9473,21605,49907.3695,4.1000,2050,500,1,2.2000
21836,1,0,0.9533,0.9488,296836,25293.0895,4.1000,2050,500,12,2.2000
5184,1,0,0.9120,0.9120,5184,126676.3711,4.1000,2050,500,1,2.2000
18155,1,0,0.9319,0.9182,43155,36313.6630,4.1000,2050,500,2,2.2000
14005,1,0,0.9279,0.9279,14005,63674.8463,4.1000,2050,500,1,2.2000
10624,1,0,0.9398,0.9262,185624,26219.8447,4.1000,2050,500,8,2.2000
8004,1,0,0.9257,0.9257,8004,92468.2819,4.1000,2050,500,1,2.2000
8272,1,0,0.9356,0.9055,283272,25187.1752,4.1000,2050,500,12,2.2000
13619,1,0,0.9482,0.9420,63619,32205.3478,4.1000,2050,500,3,2.2000
16058,1,0,0.9281,0.9281,16058,58606.9532,4.1000,2050,500,1,2.2000
10659,1,0,0.9063,0.9063,10659,75667.5399,4.1000,2050,500,1,2.2000
7977,1,0,0.9390,0.9304,82977,30424.3914,4.1000,2050,500,4,2.2000
25000,0,0,0.9168,0.9635,7250000,24155.5126,4.1000,2050,500,29,2.2000
12169,1,0,0.9494,0.9480,37169,38434.3429,4.1000,2050,500,2,2.2000
6737,1,0,0.9393,0.9240,56737,33337.9452,4.1000,2050,500,3,2.2000
25000,0,0,0.9154,0.9365,7500000,24432.7514,4.1000,2050,500,30,2.2000
10421,1,0,0.9284,0.9390,35421,39674.2142,4.1000,2050,500,2,2.2000
13658,1,0,0.9233,0.9233,13658,64277.7307,4.1000,2050,500,1,2.2000
4112,1,0,0.9194,0.9111,29112,42398.6817,4.1000,2050,500,2,2.2000
15312,1,0,0.9348,0.9348,15312,60585.6452,4.1000,2050,500,1,2.2000
3007,1,0,0.8961,0.8961,3007,169511.3964,4.1000,2050,500,1,2.2000
23152,1,0,0.9496,0.9478,423152,24433.4623,4.1000,2050,500,17,2.2000
18230,1,0,0.9472,0.9405,93230,29474.5255,4.1000,2050,500,4,2.2000
22502,1,0,0.9478,0.9468,422502,24790.2743,4.1000,2050,500,17,2.2000
25000,0,0,0.9138,0.8939,7500000,24189.5355,4.1000,2050,500,30,2.2000
7719,1,0,0.9391,0.9391,7719,94337.2481,4.1000,2050,500,1,2.2000
23682,1,0,0.9369,0.9408,48682,35618.9977,4.1000,2050,500,2,2.2000
9491,1,0,0.9347,0.8997,534491,24301.0414,4.1000,2050,500,22,2.2000
10853,1,0,0.9354,0.9433,60853,32766.2945,4.1000,2050,500,3,2.2000
4798,1,0,0.9108,0.8964,29798,42271.4736,4.1000,2050,500,2,2.2000
13568,1,0,0.9391,0.9314,63568,32392.1871,4.1000,2050,500,3,2.2000
12955,1,0,0.9436,0.9078,437955,24607.5230,4.1000,2050,500,18,2.2000
15251,1,0,0.9448,0.9518,65251,32152.5029,4.1000,2050,500,3,2.2000
6560,1,0,0.9392,0.9302,281560,25452.2587,4.1000,2050,500,12,2.2000
2631,1,0,0.9139,0.9139,2631,213380.2968,4.1000,2050,500,1,2.2000
8911,1,0,0.9230,0.9063,58911,32917.6319,4.1000,2050,500,3,2.2000
19572,1,0,0.9299,0.9288,44572,35912.4333,4.1000,2050,500,2,2.2000
17634,1,0,0.9400,0.9330,442634,24641.3272,4.1000,2050,500,18,2.2000
11143,1,0,0.9319,0.9353,336143,24958.2851,4.1000,2050,500,14,2.2000
13617,1,0,0.9359,0.9255,163617,26995.9940,4.1000,2050,500,7,2.2000
11359,1,0,0.9360,0.9360,11359,72200.8562,4.1000,2050,500,1,2.2000
15003,1,0,0.9199,0.9075,40003,37794.8511,4.1000,2050,500,2,2.2000
10739,1,0,0.8639,0.8639,10739,75957.8096,4.1000,2050,500,1,2.2000
14382,1,0,0.9412,0.9399,64382,32318.2689,4.1000,2050,500,3,2.2000
10369,1,0,0.9457,0.9319,35369,39542.1430,4.1000,2050,500,2,2.2000
14951,1,0,0.9401,0.9461,64951,32247.6836,4.1000,2050,500,3,2.2000
16292,1,0,0.9385,0.9385,16292,58468.3488,4.1000,2050,500,1,2.2000
9238,1,0,0.9209,0.8966,34238,39125.3084,4.1000,2050,500,2,2.2000
21648,1,0,0.9327,0.9327,21648,50491.3612,4.1000,2050,500,1,2.2000
23624,1,0,0.9381,0.9215,298624,25307.6898,4.1000,2050,500,12,2.2000
16049,1,0,0.9239,0.9239,16049,58794.0160,4.1000,2050,500,1,2.2000
15421,1,0,0.9330,0.9297,590421,24394.5523,4.1000,2050,500,24,2.2000
18397,1,0,0.9429,0.9345,68397,31612.4525,4.1000,2050,500,3,2.2000
3082,1,0,0.8664,0.8664,3082,173614.5409,4.1000,2050,500,1,2.2000
16493,1,0,0.8681,0.8681,16493,56553.6723,4.1000,2050,500,1,2.2000
14700,1,0,0.9426,0.9320,239700,25667.6135,4.1000,2050,500,10,2.2000
10453,1,0,0.9180,0.9180,10453,76480.6604,4.1000,2050,500,1,2.2000
15492,1,0,0.9420,0.9420,15492,60041.2768,4.1000,2050,500,1,2.2000
6759,1,0,0.9212,0.9212,6759,103196.9253,4.1000,2050,500,1,2.2000
11200,1,0,0.9155,0.9155,11200,73830.0589,4.1000,2050,500,1,2.2000
24832,1,0,0.9429,0.9583,374832,24900.0169,4.1000,2050,500,15,2.2000
18479,1,0,0.9472,0.9472,18479,54522.2264,4.1000,2050,500,1,2.2000
20799,1,0,0.9370,0.9370,20799,50697.1448,4.1000,2050,500,1,2.2000
14615,1,0,0.9203,0.9203,14615,62365.6666,4.1000,2050,500,1,2.2000
8807,1,0,0.9375,0.9398,158807,27022.1787,4.1000,2050,500,7,2.2000
5846,1,0,0.9337,0.9337,5846,116216.9747,4.1000,2050,500,1,2.2000
22578,1,0,0.9537,0.9537,22578,49271.9439,4.1000,2050,500,1,2.2000
14083,1,0,0.9413,0.9491,64083,32766.5115,4.1000,2050,500,3,2.2000
8037,1,0,0.9338,0.9338,8037,91388.5316,4.1000,2050,500,1,2.2000
17969,1,0,0.9288,0.9185,42969,36502.4467,4.1000,2050,500,2,2.2000
4829,1,0,0.8780,0.8780,4829,130911.8109,4.1000,2050,500,1,2.2000
11628,1,0,0.9398,0.9211,86628,29938.9692,4.1000,2050,500,4,2.2000
25000,0,0,0.9154,0.9246,7250000,24060.5677,4.1000,2050,500,29,2.2000
25000,0,0,0.9113,0.9449,7500000,24173.4152,4.1000,2050,500,30,2.2000
15939,1,0,0.9232,0.9301,40939,37234.5888,4.1000,2050,500,2,2.2000
7830,1,0,0.9096,0.8666,32830,40884.8692,4.1000,2050,500,2,2.2000
10289,1,0,0.9517,0.9463,60289,32957.1240,4.1000,2050,500,3,2.2000
14821,1,0,0.9404,0.9384,64821,32193.6349,4.1000,2050,500,3,2.2000
17442,1,0,0.9405,0.9405,17442,55963.1008,4.1000,2050,500,1,2.2000
11767,1,0,0.9318,0.9255,61767,32593.9366,4.1000,2050,500,3,2.2000
9902,1,0,0.9213,0.9213,9902,79973.9510,4.1000,2050,500,1,2.2000
10450,1,0,0.9412,0.9412,10450,77689.9909,4.1000,2050,500,1,2.2000
5055,1,0,0.9402,0.9151,655055,24210.3659,4.1000,2050,500,27,2.2000
3449,1,0,0.9058,0.9058,3449,172924.7072,4.1000,2050,500,1,2.2000
21021,1,0,0.9391,0.9391,21021,50559.4484,4.1000,2050,500,1,2.2000
8523,1,0,0.9066,0.9066,8523,85440.5926,4.1000,2050,500,1,2.2000
15767,1,0,0.9261,0.9392,415767,24481.0389,4.1000,2050,500,17,2.2000
25000,0,0,0.9148,0.9508,7250000,24126.3348,4.1000,2050,500,29,2.2000
21912,1,0,0.9377,0.9377,21912,50110.6535,4.1000,2050,500,1,2.2000
12844,1,0,0.8652,0.8652,12844,68646.4398,4.1000,2050,500,1,2.2000
11716,1,0,0.9130,0.9130,11716,72963.8752,4.1000,2050,500,1,2.2000
9093,1,0,0.9281,0.9281,9093,83336.9211,4.1000,2050,500,1,2.2000
13427,1,0,0.9371,0.9455,563427,24005.0820,4.1000,2050,500,23,2.2000
19344,1,0,0.9264,0.9418,119344,27392.8776,4.1000,2050,500,5,2.2000
19106,1,0,0.9335,0.9365,44106,35845.2897,4.1000,2050,500,2,2.2000
19151,1,0,0.9508,0.9508,19151,53937.1271,4.1000,2050,500,1,2.2000
13999,1,0,0.9372,0.9290,38999,37868.0595,4.1000,2050,500,2,2.2000
16330,1,0,0.9343,0.9432,91330,29349.4935,4.1000,2050,500,4,2.2000
6066,1,0,0.9302,0.9010,131066,27439.5409,4.1000,2050,500,6,2.2000
17145,1,0,0.9354,0.9354,17145,55820.6019,4.1000,2050,500,1,2.2000
20024,1,0,0.9302,0.9231,170024,26395.7929,4.1000,2050,500,7,2.2000
12708,1,0,0.9302,0.9188,37708,38488.6488,4.1000,2050,500,2,2.2000
22593,1,0,0.9335,0.9335,22593,48413.3588,4.1000,2050,500,1,2.2000
9609,1,0,0.9183,0.8996,34609,39047.7461,4.1000,2050,500,2,2.2000
3813,1,0,0.8997,0.8997,3813,158862.8713,4.1000,2050,500,1,2.2000
8648,1,0,0.9263,0.9263,8648,87110.2572,4.1000,2050,500,1,2.2000
10014,1,0,0.9264,0.9264,10014,78583.0799,4.1000,2050,500,1,2.2000
4755,1,0,0.9217,0.9177,29755,42047.5849,4.1000,2050,500,2,2.2000
12469,1,0,0.9141,0.9141,12469,69259.2826,4.1000,2050,500,1,2.2000
19461,1,0,0.9357,0.9306,69461,31533.8312,4.1000,2050,500,3,2.2000
20543,1,0,0.9245,0.9245,20543,51053.6975,4.1000,2050,500,1,2.2000
6053,1,0,0.9036,0.9036,6053,112084.2610,4.1000,2050,500,1,2.2000
14296,1,0,0.9397,0.9351,64296,32084.5997,4.1000,2050,500,3,2.2000
10879,1,0,0.9299,0.9299,10879,74966.1918,4.1000,2050,500,1,2.2000
12964,1,0,0.9439,0.9336,212964,26014.5577,4.1000,2050,500,9,2.2000
16314,1,0,0.9205,0.9205,16314,57884.9938,4.1000,2050,500,1,2.2000
23599,1,0,0.9429,0.9347,123599,27976.5460,4.1000,2050,500,5,2.2000
23627,1,0,0.9299,0.9248,48627,34414.3404,4.1000,2050,500,2,2.2000
5274,1,0,0.9378,0.9361,30274,41607.8527,4.1000,2050,500,2,2.2000
12483,1,0,0.9441,0.9357,37483,38624.9638,4.1000,2050,500,2,2.2000
8178,1,0,0.9206,0.9206,8178,90163.0338,4.1000,2050,500,1,2.2000
7502,1,0,0.9248,0.9248,7502,96730.7113,4.1000,2050,500,1,2.2000
14501,1,0,0.9489,0.9481,64501,32276.5488,4.1000,2050,500,3,2.2000
25000,0,0,0.9104,0.9171,7250000,24138.5483,4.1000,2050,500,29,2.2000
6105,1,0,0.9265,0.9265,6105,110744.7300,4.1000,2050,500,1,2.2000
24593,1,0,0.9338,0.9305,174593,26633.5732,4.1000,2050,500,7,2.2000
9161,1,0,0.9432,0.9274,59161,33146.5422,4.1000,2050,500,3,2.2000
17881,1,0,0.9345,0.9345,17881,55701.4260,4.1000,2050,500,1,2.2000
25000,0,0,0.9157,0.9551,7250000,24115.7792,4.1000,2050,500,29,2.2000
20361,1,0,0.9288,0.8985,145361,27290.5583,4.1000,2050,500,6,2.2000
15994,1,0,0.9270,0.9421,240994,25896.2835,4.1000,2050,500,10,2.2000
16064,1,0,0.9022,0.9022,16064,58872.7166,4.1000,2050,500,1,2.2000
19534,1,0,0.9429,0.9372,219534,25990.9277,4.1000,2050,500,9,2.2000
23186,1,0,0.9388,0.9091,198186,25942.1962,4.1000,2050,500,8,2.2000
17025,1,0,0.9451,0.9433,92025,29645.4330,4.1000,2050,500,4,2.2000
3353,1,0,0.8996,0.8996,3353,175479.0530,4.1000,2050,500,1,2.2000
22167,1,0,0.9413,0.9413,22167,49925.1970,4.1000,2050,500,1,2.2000
18684,1,0,0.9358,0.9439,43684,36591.4615,4.1000,2050,500,2,2.2000
6693,1,0,0.9175,0.9175,6693,104520.5539,4.1000,2050,500,1,2.2000
15640,1,0,0.9390,0.9390,15640,58827.8890,4.1000,2050,500,1,2.2000
21060,1,0,0.9460,0.9408,46060,36344.7382,4.1000,2050,500,2,2.2000
10323,1,0,0.9195,0.9195,10323,77574.4864,4.1000,2050,500,1,2.2000
23253,1,0,0.9158,0.9133,48253,35650.4050,4.1000,2050,500,2,2.2000
12487,1,0,0.9406,0.9217,62487,33229.8327,4.1000,2050,500,3,2.2000
14336,1,0,0.9439,0.9352,114336,28618.6870,4.1000,2050,500,5,2.2000
25000,0,0,0.9152,0.9429,7500000,24161.3813,4.1000,2050,500,30,2.2000
25000,0,0,0.9251,0.9502,7500000,24228.0576,4.1000,2050,500,30,2.2000
19965,1,0,0.9215,0.8561,119965,28339.8959,4.1000,2050,500,5,2.2000
14906,1,0,0.9295,0.9295,14906,62384.5586,4.1000,2050,500,1,2.2000
15975,1,0,0.9151,0.9477,40975,37185.3249,4.1000,2050,500,2,2.2000
13207,1,0,0.9470,0.9152,238207,25962.7196,4.1000,2050,500,10,2.2000
12227,1,0,0.9301,0.9301,12227,70405.5861,4.1000,2050,500,1,2.2000
17493,1,0,0.9423,0.9362,42493,37181.0329,4.1000,2050,500,2,2.2000
13713,1,0,0.9234,0.9312,38713,38382.9772,4.1000,2050,500,2,2.2000
8974,1,0,0.9278,0.9193,33974,40425.4375,4.1000,2050,500,2,2.2000
10854,1,0,0.9224,0.9224,10854,75262.9381,4.1000,2050,500,1,2.2000
12777,1,0,0.9356,0.9235,37777,38784.4292,4.1000,2050,500,2,2.2000
16692,1,0,0.9380,0.9380,16692,57690.4676,4.1000,2050,500,1,2.2000
13342,1,0,0.9458,0.9458,13342,65660.8255,4.1000,2050,500,1,2.2000
13555,1,0,0.9379,0.9367,238555,25515.8791,4.1000,2050,500,10,2.2000
1312,1,0,0.9000,0.9000,1312,345550.4698,4.1000,2050,500,1,2.2000
10277,1,0,0.9447,0.9354,60277,32961.7885,4.1000,2050,500,3,2.2000
14596,1,0,0.9261,0.9261,14596,61661.7959,4.1000,2050,500,1,2.2000
11204,1,0,0.9482,0.9361,36204,39030.4076,4.1000,2050,500,2,2.2000
21452,1,0,0.9036,0.9036,21452,51009.0231,4.1000,2050,500,1,2.2000
13416,1,0,0.9492,0.9384,188416,26483.8983,4.1000,2050,500,8,2.2000
14830,1,0,0.9281,0.9069,89830,29796.6506,4.1000,2050,500,4,2.2000
20614,1,0,0.9300,0.9344,320614,25166.0299,4.1000,2050,500,13,2.2000
8723,1,0,0.9349,0.9349,8723,86679.8957,4.1000,2050,500,1,2.2000
22955,1,0,0.9446,0.9591,47955,35687.6510,4.1000,2050,500,2,2.2000
18758,1,0,0.9276,0.9094,43758,36639.9649,4.1000,2050,500,2,2.2000
8864,1,0,0.9255,0.9255,8864,85770.5292,4.1000,2050,500,1,2.2000
11427,1,0,0.9346,0.9171,36427,39248.7199,4.1000,2050,500,2,2.2000
8424,1,0,0.9353,0.9467,33424,40593.8826,4.1000,2050,500,2,2.2000
3058,1,0,0.9084,0.9084,3058,188456.8774,4.1000,2050,500,1,2.2000
25000,0,0,0.9014,0.9476,7250000,24036.1618,4.1000,2050,500,29,2.2000
21710,1,0,0.9209,0.9453,46710,35705.4464,4.1000,2050,500,2,2.2000
8372,1,0,0.9432,0.9344,58372,32865.5655,4.1000,2050,500,3,2.2000
3160,1,0,0.9284,0.9103,203160,25974.6664,4.1000,2050,500,9,2.2000
24876,1,0,0.9097,0.9097,24876,46202.3224,4.1000,2050,500,1,2.2000
13884,1,0,0.9260,0.9260,13884,64124.3287,4.1000,2050,500,1,2.2000
10350,1,0,0.9433,0.9433,10350,76650.5302,4.1000,2050,500,1,2.2000
10744,1,0,0.9437,0.9287,60744,32305.9798,4.1000,2050,500,3,2.2000
3212,1,0,0.9198,0.9198,3212,179371.4094,4.1000,2050,500,1,2.2000
4408,1,0,0.8792,0.8792,4408,141524.8127,4.1000,2050,500,1,2.2000
8411,1,0,0.9438,0.9464,483411,24227.5135,4.1000,2050,500,20,2.2000
22372,1,0,0.9515,0.9515,22372,48155.8361,4.1000,2050,500,1,2.2000
14505,1,0,0.9035,0.9035,14505,61231.7675,4.1000,2050,500,1,2.2000
15179,1,0,0.9356,0.9535,140179,27422.7481,4.1000,2050,500,6,2.2000
7069,1,0,0.9300,0.9300,7069,101289.9933,4.1000,2050,500,1,2.2000
23335,1,0,0.9416,0.9416,23335,48920.8530,4.1000,2050,500,1,2.2000
9889,1,0,0.9168,0.9168,9889,79052.1804,4.1000,2050,500,1,2.2000
25000,0,0,0.9153,0.9536,7500000,24208.4384,4.1000,2050,500,30,2.2000
16434,1,0,0.9332,0.9409,366434,24882.2422,4.1000,2050,500,15,2.2000
3712,1,0,0.9146,0.9146,3712,162928.3444,4.1000,2050,500,1,2.2000
11534,1,0,0.9425,0.9369,86534,29847.7224,4.1000,2050,500,4,2.2000
12879,1,0,0.9196,0.9363,87879,29560.0429,4.1000,2050,500,4,2.2000
9470,1,0,0.9283,0.9022,234470,25733.1834,4.1000,2050,500,10,2.2000
7033,1,0,0.9211,0.9211,7033,101077.3366,4.1000,2050,500,1,2.2000
10938,1,0,0.9322,0.8987,60938,32845.1079,4.1000,2050,500,3,2.2000
4237,1,0,0.9187,0.9187,4237,150045.6590,4.1000,2050,500,1,2.2000
3394,1,0,0.8983,0.8983,3394,175050.6262,4.1000,2050,500,1,2.2000
19516,1,0,0.9257,0.9027,69516,32011.5198,4.1000,2050,500,3,2.2000
10638,1,0,0.9141,0.9041,60638,33022.0231,4.1000,2050,500,3,2.2000
24374,1,0,0.9196,0.9196,24374,46894.2202,4.1000,2050,500,1,2.2000
7613,1,0,0.9327,0.9327,7613,96754.9342,4.1000,2050,500,1,2.2000
20937,1,0,0.9194,0.9194,20937,51203.9329,4.1000,2050,500,1,2.2000
9365,1,0,0.9103,0.9103,9365,81630.3599,4.1000,2050,500,1,2.2000
8867,1,0,0.9288,0.9288,8867,86136.3009,4.1000,2050,500,1,2.2000
19568,1,0,0.9415,0.9504,69568,31868.3916,4.1000,2050,500,3,2.2000
2698,1,0,0.9030,0.9043,52698,33939.4100,4.1000,2050,500,3,2.2000
20520,1,0,0.9512,0.9380,45520,36153.5591,4.1000,2050,500,2,2.2000
12148,1,0,0.9408,0.9209,362148,24967.4031,4.1000,2050,500,15,2.2000
10541,1,0,0.9221,0.8938,35541,39541.6341,4.1000,2050,500,2,2.2000
9986,1,0,0.9396,0.9422,359986,25048.6671,4.1000,2050,500,15,2.2000
19291,1,0,0.9340,0.9299,44291,36614.4536,4.1000,2050,500,2,2.2000
22430,1,0,0.9426,0.9191,172430,26946.7192,4.1000,2050,500,7,2.2000
17005,1,0,0.9388,0.9459,92005,29641.7217,4.1000,2050,500,4,2.2000
3297,1,0,0.9133,0.9133,3297,180772.5539,4.1000,2050,500,1,2.2000
24141,1,0,0.9337,0.9337,24141,46839.7109,4.1000,2050,500,1,2.2000
20307,1,0,0.9457,0.9457,20307,51134.0142,4.1000,2050,500,1,2.2000
20851,1,0,0.9413,0.9334,145851,27288.1790,4.1000,2050,500,6,2.2000
6290,1,0,0.9213,0.9213,6290,110455.9406,4.1000,2050,500,1,2.2000
8593,1,0,0.9330,0.9250,58593,32996.0448,4.1000,2050,500,3,2.2000
25000,0,0,0.9191,0.9470,7500000,24222.8231,4.1000,2050,500,30,2.2000
4202,1,0,0.8770,0.8770,4202,145833.3368,4.1000,2050,500,1,2.2000
21969,1,0,0.9275,0.9275,21969,49446.7709,4.1000,2050,500,1,2.2000
14723,1,0,0.9186,0.9186,14723,61869.0566,4.1000,2050,500,1,2.2000
15211,1,0,0.9280,0.9280,15211,60334.7904,4.1000,2050,500,1,2.2000
8862,1,0,0.9076,0.9076,8862,86828.6964,4.1000,2050,500,1,2.2000
7493,1,0,0.9400,0.9427,32493,40844.3772,4.1000,2050,500,2,2.2000
9299,1,0,0.9221,0.9221,9299,83740.5674,4.1000,2050,500,1,2.2000
21097,1,0,0.9331,0.9435,121097,28067.1754,4.1000,2050,500,5,2.2000
14705,1,0,0.9175,0.9175,14705,62264.1152,4.1000,2050,500,1,2.2000
18504,1,0,0.9296,0.9296,18504,53566.8524,4.1000,2050,500,1,2.2000
15872,1,0,0.9386,0.9386,15872,59276.1512,4.1000,2050,500,1,2.2000
10681,1,0,0.9217,0.9048,60681,32398.5377,4.1000,2050,500,3,2.2000
7602,1,0,0.8663,0.8663,7602,97551.6259,4.1000,2050,500,1,2.2000
7435,1,0,0.9204,0.9204,7435,97422.9955,4.1000,2050,500,1,2.2000
14034,1,0,0.9334,0.9152,89034,29850.6425,4.1000,2050,500,4,2.2000
5939,1,0,0.9347,0.9256,130939,27660.4032,4.1000,2050,500,6,2.2000
4184,1,0,0.9206,0.9206,4184,149364.4638,4.1000,2050,500,1,2.2000
5895,1,0,0.8526,0.8526,5895,114945.5153,4.1000,2050,500,1,2.2000
9820,1,0,0.9197,0.9065,34820,39989.4147,4.1000,2050,500,2,2.2000
18990,1,0,0.9479,0.9479,18990,53979.8779,4.1000,2050,500,1,2.2000
8615,1,0,0.9068,0.9068,8615,88559.1805,4.1000,2050,500,1,2.2000
19975,1,0,0.9446,0.9390,44975,36019.1851,4.1000,2050,500,2,2.2000
7101,1,0,0.9318,0.9336,32101,40984.0655,4.1000,2050,500,2,2.2000
14084,1,0,0.9452,0.9452,14084,64284.1509,4.1000,2050,500,1,2.2000
20199,1,0,0.9491,0.9491,20199,52130.4274,4.1000,2050,500,1,2.2000
11107,1,0,0.9320,0.9224,61107,32183.8106,4.1000,2050,500,3,2.2000
25000,0,0,0.9106,0.9481,7250000,23966.5237,4.1000,2050,500,29,2.2000
24049,1,0,0.9504,0.9504,24049,47760.7489,4.1000,2050,500,1,2.2000
14691,1,0,0.9450,0.9408,39691,38009.3531,4.1000,2050,500,2,2.2000
24235,1,0,0.9344,0.9344,24235,47820.4208,4.1000,2050,500,1,2.2000
17418,1,0,0.9336,0.9336,17418,57193.3324,4.1000,2050,500,1,2.2000
22768,1,0,0.9368,0.9416,47768,35709.1678,4.1000,2050,500,2,2.2000
11393,1,0,0.9256,0.9256,11393,72915.7577,4.1000,2050,500,1,2.2000
4438,1,0,0.9159,0.9159,4438,143632.6277,4.1000,2050,500,1,2.2000
19481,1,0,0.9486,0.9486,19481,53368.3950,4.1000,2050,500,1,2.2000
24778,1,0,0.9512,0.9588,299778,25493.0677,4.1000,2050,500,12,2.2000
7528,1,0,0.9257,0.9207,32528,40834.6042,4.1000,2050,500,2,2.2000
18327,1,0,0.9424,0.9424,18327,54984.6929,4.1000,2050,500,1,2.2000
9256,1,0,0.9338,0.9315,34256,40052.4838,4.1000,2050,500,2,2.2000
7571,1,0,0.9309,0.9309,7571,96732.3472,4.1000,2050,500,1,2.2000
23678,1,0,0.9387,0.9220,98678,29286.2021,4.1000,2050,500,4,2.2000
10268,1,0,0.9166,0.9166,10268,78001.7145,4.1000,2050,500,1,2.2000
21557,1,0,0.9421,0.9421,21557,50272.7551,4.1000,2050,500,1,2.2000
15079,1,0,0.9310,0.9162,115079,28439.4685,4.1000,2050,500,5,2.2000
22698,1,0,0.9437,0.9437,22698,49317.6876,4.1000,2050,500,1,2.2000
6756,1,0,0.9330,0.9224,156756,27228.7070,4.1000,2050,500,7,2.2000
17226,1,0,0.9429,0.9429,17226,56715.7584,4.1000,2050,500,1,2.2000
18198,1,0,0.9312,0.9256,268198,25636.6281,4.1000,2050,500,11,2.2000
16505,1,0,0.9244,0.8817,466505,24624.5569,4.1000,2050,500,19,2.2000
23072,1,0,0.9511,0.9528,48072,35352.1512,4.1000,2050,500,2,2.2000
10203,1,0,0.9232,0.9232,10203,79005.5679,4.1000,2050,500,1,2.2000
16927,1,0,0.9276,0.9087,166927,26960.9393,4.1000,2050,500,7,2.2000
17861,1,0,0.9321,0.9321,17861,54818.2328,4.1000,2050,500,1,2.2000
19276,1,0,0.9328,0.9435,69276,31780.6359,4.1000,2050,500,3,2.2000
2143,1,0,0.8703,0.8703,2143,245528.6621,4.1000,2050,500,1,2.2000
15596,1,0,0.9426,0.9295,165596,26834.8069,4.1000,2050,500,7,2.2000
12412,1,0,0.9431,0.9431,12412,68079.4603,4.1000,2050,500,1,2.2000
11252,1,0,0.9303,0.9143,411252,24754.9137,4.1000,2050,500,17,2.2000
9845,1,0,0.9370,0.9081,134845,27803.4951,4.1000,2050,500,6,2.2000
5619,1,0,0.9105,0.9105,5619,119719.5111,4.1000,2050,500,1,2.2000
25000,0,0,0.9130,0.9593,7250000,24149.8127,4.1000,2050,500,29,2.2000
4382,1,0,0.9344,0.9265,29382,43246.3797,4.1000,2050,500,2,2.2000
15665,1,0,0.9416,0.9320,390665,24796.7348,4.1000,2050,500,16,2.2000
25000,0,0,0.9247,0.9620,7500000,24372.7784,4.1000,2050,500,30,2.2000
5056,1,0,0.9070,0.9070,5056,134215.0130,4.1000,2050,500,1,2.2000
2985,1,0,0.9362,0.9284,27985,45716.4669,4.1000,2050,500,2,2.2000
5675,1,0,0.9117,0.9117,5675,123786.3129,4.1000,2050,500,1,2.2000
2789,1,0,0.9137,0.9137,2789,200396.3273,4.1000,2050,500,1,2.2000
16151,1,0,0.9481,0.9451,66151,32214.3740,4.1000,2050,500,3,2.2000
21830,1,0,0.9450,0.9400,46830,35977.5272,4.1000,2050,500,2,2.2000
12243,1,0,0.9273,0.9273,12243,69453.7346,4.1000,2050,500,1,2.2000
16134,1,0,0.9398,0.9398,16134,58298.6305,4.1000,2050,500,1,2.2000
7292,1,0,0.9456,0.9147,632292,24150.9319,4.1000,2050,500,26,2.2000
4995,1,0,0.9084,0.9084,4995,129792.5192,4.1000,2050,500,1,2.2000
6973,1,0,0.9062,0.9062,6973,100751.9570,4.1000,2050,500,1,2.2000
17097,1,0,0.9460,0.9460,17097,57016.0034,4.1000,2050,500,1,2.2000
7636,1,0,0.9375,0.9273,32636,40678.5782,4.1000,2050,500,2,2.2000
15190,1,0,0.9307,0.9307,15190,60975.7835,4.1000,2050,500,1,2.2000
13518,1,0,0.9446,0.9445,63518,32399.4907,4.1000,2050,500,3,2.2000
25000,0,0,0.9091,0.9503,7250000,24018.5460,4.1000,2050,500,29,2.2000
17823,1,0,0.9324,0.9373,117823,27713.4017,4.1000,2050,500,5,2.2000
12522,1,0,0.9402,0.9198,112522,28552.8141,4.1000,2050,500,5,2.2000
13752,1,0,0.9427,0.9346,63752,32178.2311,4.1000,2050,500,3,2.2000
17575,1,0,0.9339,0.9339,17575,56033.9760,4.1000,2050,500,1,2.2000
8015,1,0,0.9450,0.9414,133015,27301.5643,4.1000,2050,500,6,2.2000
19305,1,0,0.9375,0.9375,19305,52385.2442,4.1000,2050,500,1,2.2000
10690,1,0,0.9242,0.9242,10690,75173.5328,4.1000,2050,500,1,2.2000
6446,1,0,0.9133,0.9133,6446,107273.6973,4.1000,2050,500,1,2.2000
12231,1,0,0.9465,0.9231,437231,24442.4440,4.1000,2050,500,18,2.2000
8113,1,0,0.9403,0.9323,83113,29916.7433,4.1000,2050,500,4,2.2000
11990,1,0,0.9392,0.9417,211990,26127.2943,4.1000,2050,500,9,2.2000
6808,1,0,0.9338,0.8996,181808,26565.1584,4.1000,2050,500,8,2.2000
11926,1,0,0.9379,0.9379,11926,70949.8961,4.1000,2050,500,1,2.2000
22888,1,0,0.9377,0.9377,22888,49672.3074,4.1000,2050,500,1,2.2000
12611,1,0,0.9309,0.9309,12611,68751.2008,4.1000,2050,500,1,2.2000
10033,1,0,0.9004,0.9004,10033,79214.0070,4.1000,2050,500,1,2.2000
