cb,ratio,flips,flipsPerSecond,lastRunEntropy,totalFlips,earlyRestarts,minEntropy,tries,entropy,variables,sat,clauses
2.3800,4.1000,12828,57938.4726,0.9002,12828,0,0.5500,1,0.9002,500,1,2050
2.3800,4.1000,12644,58769.2397,0.9253,12644,0,0.6000,1,0.9253,500,1,2050
2.3800,4.1000,11794,61291.9492,0.9315,11794,0,0.6500,1,0.9315,500,1,2050
2.3800,4.1000,4424,123086.0382,0.8801,4424,0,0.5000,1,0.8801,500,1,2050
2.3800,4.1000,6096,29164.0800,0.9185,56096,0,0.4000,3,1.1288,500,1,2050
2.3800,4.1000,17661,46777.4398,0.9226,17661,0,0.4000,1,0.9226,500,1,2050
2.3800,4.1000,25000,21386.0157,1.2483,4500000,0,0.6500,18,1.1429,500,0,2050
2.3800,4.1000,14118,32984.0312,0.8910,39118,0,0.4500,2,1.0200,500,1,2050
2.3800,4.1000,20159,31646.0097,0.9154,45159,0,0.4500,2,1.0905,500,1,2050
2.3800,4.1000,19018,24729.5058,0.9288,119018,0,0.4500,5,1.1216,500,1,2050
2.3800,4.1000,19951,31349.4754,0.8996,44951,0,0.5000,2,1.0089,500,1,2050
2.3800,4.1000,25000,21555.1614,1.2050,4500000,0,0.4000,18,1.1549,500,0,2050
2.3800,4.1000,17965,21931.3281,0.9279,292965,0,0.4000,12,1.1667,500,1,2050
2.3800,4.1000,21503,29874.8684,0.9226,46503,0,0.5000,2,1.0589,500,1,2050
2.3800,4.1000,10660,34329.5625,0.9332,35660,0,0.6000,2,1.1115,500,1,2050
2.3800,4.1000,12694,28326.6482,0.9177,62694,0,0.6000,3,1.1209,500,1,2050
2.3800,4.1000,2482,199321.5687,0.9089,2482,0,0.4000,1,0.9089,500,1,2050
2.3800,4.1000,15855,32271.1558,0.9293,40855,0,0.6500,2,1.0489,500,1,2050
2.3800,4.1000,4415,36991.3398,0.8883,29415,0,0.6000,2,1.0735,500,1,2050
2.3800,4.1000,17352,25826.1600,0.9458,92352,0,0.5500,4,1.1854,500,1,2050
2.3800,4.1000,21394,30997.9026,0.9296,46394,0,0.5500,2,1.1270,500,1,2050
2.3800,4.1000,10688,23784.9301,0.9361,135688,0,0.4500,6,1.0946,500,1,2050
2.3800,4.1000,6415,97307.9123,0.9098,6415,0,0.4500,1,0.9098,500,1,2050
2.3800,4.1000,4278,130068.4046,0.9114,4278,0,0.4500,1,0.9114,500,1,2050
2.3800,4.1000,5616,29445.8030,0.9105,55616,0,0.5000,3,1.1824,500,1,2050
2.3800,4.1000,14884,23744.7700,0.9371,139884,0,0.5000,6,1.1965,500,1,2050
2.3800,4.1000,25000,21463.2524,1.2640,4500000,0,0.5000,18,1.1817,500,0,2050
2.3800,4.1000,21185,44039.7057,0.9454,21185,0,0.6000,1,0.9454,500,1,2050
2.3800,4.1000,8968,28673.5987,0.8949,58968,0,0.6500,3,1.0712,500,1,2050
2.3800,4.1000,14460,54019.5427,0.9196,14460,0,0.4500,1,0.9196,500,1,2050
2.3800,4.1000,21744,43198.9460,0.9052,21744,0,0.5500,1,0.9052,500,1,2050
2.3800,4.1000,9593,34619.4370,0.9242,34593,0,0.4000,2,1.0956,500,1,2050
2.3800,4.1000,23852,21885.0012,0.9140,273852,0,0.5000,11,1.1845,500,1,2050
2.3800,4.1000,13555,23363.1830,0.9167,163555,0,0.5500,7,1.2072,500,1,2050
2.3800,4.1000,23743,30608.1622,0.9056,48743,0,0.6000,2,1.0048,500,1,2050
2.3800,4.1000,24148,26842.8040,0.9291,74148,0,0.4500,3,1.1663,500,1,2050
2.3800,4.1000,17786,48095.1913,0.9187,17786,0,0.4500,1,0.9187,500,1,2050
2.3800,4.1000,16518,48867.3278,0.8749,16518,0,0.5000,1,0.8749,500,1,2050
2.3800,4.1000,7670,84045.6819,0.9052,7670,0,0.4500,1,0.9052,500,1,2050
2.3800,4.1000,12513,57113.4694,0.9211,12513,0,0.4500,1,0.9211,500,1,2050
2.3800,4.1000,10536,66710.2843,0.9237,10536,0,0.6000,1,0.9237,500,1,2050
2.3800,4.1000,25000,21226.1011,1.2920,4250000,0,0.5000,17,1.1523,500,0,2050
2.3800,4.1000,19802,27370.6144,0.9393,69802,0,0.6000,3,1.0936,500,1,2050
2.3800,4.1000,15104,27857.7056,0.9335,65104,0,0.5000,3,1.1212,500,1,2050
2.3800,4.1000,9313,73000.3054,0.8828,9313,0,0.4000,1,0.8828,500,1,2050
2.3800,4.1000,24320,30766.1237,0.9372,49320,0,0.4000,2,1.0800,500,1,2050
2.3800,4.1000,14701,54695.6143,0.9067,14701,0,0.5500,1,0.9067,500,1,2050
2.3800,4.1000,21160,22461.0271,0.8995,221160,0,0.4000,9,1.2074,500,1,2050
2.3800,4.1000,23091,42260.5898,0.9276,23091,0,0.5000,1,0.9276,500,1,2050
2.3800,4.1000,20843,44436.9901,0.9305,20843,0,0.5500,1,0.9305,500,1,2050
2.3800,4.1000,14628,32962.5665,0.8920,39628,0,0.6000,2,1.0960,500,1,2050
2.3800,4.1000,23750,30614.2517,0.9209,48750,0,0.4000,2,1.0511,500,1,2050
2.3800,4.1000,8746,23457.8824,0.9341,158746,0,0.6500,7,1.2350,500,1,2050
2.3800,4.1000,16255,50835.2466,0.9316,16255,0,0.6500,1,0.9316,500,1,2050
2.3800,4.1000,18926,47515.2483,0.9327,18926,0,0.6000,1,0.9327,500,1,2050
2.3800,4.1000,12298,61089.7140,0.9564,12298,0,0.5000,1,0.9564,500,1,2050
2.3800,4.1000,14094,55416.7305,0.9233,14094,0,0.4500,1,0.9233,500,1,2050
2.3800,4.1000,7990,81547.1428,0.9091,7990,0,0.4500,1,0.9091,500,1,2050
2.3800,4.1000,6910,90802.6157,0.8935,6910,0,0.4000,1,0.8935,500,1,2050
2.3800,4.1000,24572,40940.1097,0.9322,24572,0,0.6500,1,0.9322,500,1,2050
2.3800,4.1000,11207,63864.9137,0.9229,11207,0,0.4000,1,0.9229,500,1,2050
2.3800,4.1000,6560,95209.1511,0.9059,6560,0,0.5500,1,0.9059,500,1,2050
2.3800,4.1000,7836,35601.6957,0.9310,32836,0,0.6000,2,1.0647,500,1,2050
2.3800,4.1000,11700,62220.4208,0.9081,11700,0,0.4500,1,0.9081,500,1,2050
2.3800,4.1000,16479,22057.1044,0.9146,266479,0,0.5000,11,1.2316,500,1,2050
2.3800,4.1000,24195,30618.5235,0.9407,49195,0,0.5000,2,1.0976,500,1,2050
2.3800,4.1000,11215,63706.7561,0.8869,11215,0,0.5500,1,0.8869,500,1,2050
2.3800,4.1000,8965,26275.8199,0.9083,83965,0,0.4000,4,1.1605,500,1,2050
2.3800,4.1000,22611,42263.3327,0.9370,22611,0,0.4500,1,0.9370,500,1,2050
2.3800,4.1000,23441,30847.6637,0.9103,48441,0,0.6000,2,1.0617,500,1,2050
2.3800,4.1000,6371,29027.1584,0.8863,56371,0,0.6000,3,1.1530,500,1,2050
2.3800,4.1000,3210,37308.4174,0.8923,28210,0,0.6500,2,1.0778,500,1,2050
2.3800,4.1000,11165,64826.2764,0.9279,11165,0,0.4000,1,0.9279,500,1,2050
2.3800,4.1000,25000,21442.7694,1.2403,4500000,0,0.4000,18,1.1201,500,0,2050
2.3800,4.1000,21727,27434.5845,0.9301,71727,0,0.5000,3,1.1468,500,1,2050
2.3800,4.1000,1941,239386.3677,0.8909,1941,0,0.5000,1,0.8909,500,1,2050
2.3800,4.1000,24106,30779.2201,0.9236,49106,0,0.5500,2,1.0939,500,1,2050
2.3800,4.1000,12933,59551.9837,0.9330,12933,0,0.5500,1,0.9330,500,1,2050
2.3800,4.1000,25000,21362.5810,1.3355,4500000,0,0.6000,18,1.1865,500,0,2050
2.3800,4.1000,2714,38344.3227,0.8651,27714,0,0.4000,2,1.0351,500,1,2050
2.3800,4.1000,7063,28958.0712,0.9142,57063,0,0.4000,3,1.1633,500,1,2050
2.3800,4.1000,10613,67422.5750,0.9264,10613,0,0.4000,1,0.9264,500,1,2050
2.3800,4.1000,12330,60365.1705,0.8888,12330,0,0.4500,1,0.8888,500,1,2050
2.3800,4.1000,21723,31201.7254,0.9362,46723,0,0.6000,2,1.1344,500,1,2050
2.3800,4.1000,23747,23618.4642,0.9398,148747,0,0.5500,6,1.1763,500,1,2050
2.3800,4.1000,12809,57000.0219,0.8923,12809,0,0.4000,1,0.8923,500,1,2050
2.3800,4.1000,16819,23898.1130,0.8790,141819,0,0.6000,6,1.1721,500,1,2050
2.3800,4.1000,13195,58809.9144,0.8977,13195,0,0.4500,1,0.8977,500,1,2050
2.3800,4.1000,6810,29029.1541,0.9150,56810,0,0.4000,3,1.1880,500,1,2050
2.3800,4.1000,25000,21451.8576,1.1240,4500000,0,0.6000,18,1.0977,500,0,2050
2.3800,4.1000,21850,43726.1134,0.9020,21850,0,0.6500,1,0.9020,500,1,2050
2.3800,4.1000,16495,32669.2097,0.9280,41495,0,0.5500,2,1.0999,500,1,2050
2.3800,4.1000,9885,23917.6439,0.9146,134885,0,0.4000,6,1.1660,500,1,2050
2.3800,4.1000,23678,23569.6560,0.9101,148678,0,0.4500,6,1.1914,500,1,2050
2.3800,4.1000,24883,21874.0573,0.9095,274883,0,0.4500,11,1.1311,500,1,2050
2.3800,4.1000,25000,21352.5076,1.1117,4500000,0,0.6500,18,1.1338,500,0,2050
2.3800,4.1000,24118,40857.3401,0.9019,24118,0,0.6000,1,0.9019,500,1,2050
2.3800,4.1000,15497,32359.6873,0.9440,40497,0,0.5500,2,1.1149,500,1,2050
2.3800,4.1000,13604,23225.3011,0.9222,163604,0,0.4000,7,1.2138,500,1,2050
2.3800,4.1000,23564,41259.1511,0.9188,23564,0,0.6000,1,0.9188,500,1,2050
2.3800,4.1000,17562,48349.8822,0.9082,17562,0,0.5500,1,0.9082,500,1,2050
2.3800,4.1000,3287,157441.8966,0.8667,3287,0,0.4500,1,0.8667,500,1,2050
2.3800,4.1000,15490,27732.6528,0.8961,65490,0,0.4500,3,1.1137,500,1,2050
2.3800,4.1000,8348,26328.0748,0.9327,83348,0,0.5000,4,1.1825,500,1,2050
2.3800,4.1000,15000,53340.7773,0.9052,15000,0,0.5000,1,0.9052,500,1,2050
2.3800,4.1000,9184,28532.3759,0.9059,59184,0,0.4000,3,1.0493,500,1,2050
2.3800,4.1000,5855,36650.9350,0.9144,30855,0,0.6500,2,1.0543,500,1,2050
2.3800,4.1000,7347,86856.2207,0.8984,7347,0,0.5500,1,0.8984,500,1,2050
2.3800,4.1000,6366,96864.3459,0.9235,6366,0,0.5000,1,0.9235,500,1,2050
2.3800,4.1000,25000,21286.5299,1.1035,4500000,0,0.6500,18,1.1211,500,0,2050
2.3800,4.1000,9564,71663.4800,0.9078,9564,0,0.6500,1,0.9078,500,1,2050
2.3800,4.1000,10291,34150.0341,0.9150,35291,0,0.5500,2,1.0982,500,1,2050
2.3800,4.1000,18018,23658.8587,0.8712,143018,0,0.4500,6,1.2062,500,1,2050
2.3800,4.1000,18808,46451.2665,0.9275,18808,0,0.5000,1,0.9275,500,1,2050
2.3800,4.1000,24265,26970.7961,0.9259,74265,0,0.5000,3,1.1731,500,1,2050
2.3800,4.1000,6537,93557.2082,0.9139,6537,0,0.4000,1,0.9139,500,1,2050
2.3800,4.1000,25000,21311.0185,1.3432,4500000,0,0.5000,18,1.1670,500,0,2050
2.3800,4.1000,25000,21426.9746,1.1985,4500000,0,0.4500,18,1.1513,500,0,2050
2.3800,4.1000,18149,22837.4965,0.9267,193149,0,0.4000,8,1.2036,500,1,2050
2.3800,4.1000,25000,21602.7181,1.2528,4500000,0,0.4500,18,1.1590,500,0,2050
2.3800,4.1000,3858,140592.2298,0.9169,3858,0,0.4000,1,0.9169,500,1,2050
2.3800,4.1000,20396,27480.7175,0.9251,70396,0,0.5000,3,1.1143,500,1,2050
2.3800,4.1000,4998,113804.2540,0.9248,4998,0,0.6500,1,0.9248,500,1,2050
2.3800,4.1000,23667,27155.8190,0.9366,73667,0,0.6500,3,1.1643,500,1,2050
2.3800,4.1000,21771,24126.1056,0.9276,121771,0,0.6000,5,1.1791,500,1,2050
2.3800,4.1000,5075,113588.4236,0.9280,5075,0,0.6500,1,0.9280,500,1,2050
2.3800,4.1000,22263,22461.9173,0.9420,222263,0,0.5500,9,1.2191,500,1,2050
2.3800,4.1000,6894,90930.3141,0.9002,6894,0,0.5500,1,0.9002,500,1,2050
2.3800,4.1000,10054,23834.3568,0.8929,135054,0,0.4000,6,1.1772,500,1,2050
2.3800,4.1000,21557,43784.8299,0.9244,21557,0,0.6000,1,0.9244,500,1,2050
2.3800,4.1000,9794,69480.8873,0.9063,9794,0,0.6000,1,0.9063,500,1,2050
2.3800,4.1000,13544,57207.8054,0.9044,13544,0,0.6500,1,0.9044,500,1,2050
2.3800,4.1000,23098,22334.4421,0.9148,248098,0,0.4000,10,1.1686,500,1,2050
2.3800,4.1000,20169,31157.3502,0.9189,45169,0,0.6000,2,1.0107,500,1,2050
2.3800,4.1000,18307,48485.1224,0.9097,18307,0,0.5000,1,0.9097,500,1,2050
2.3800,4.1000,7739,82215.8962,0.8790,7739,0,0.5500,1,0.8790,500,1,2050
2.3800,4.1000,25000,21423.8822,1.1911,4500000,0,0.6000,18,1.2052,500,0,2050
2.3800,4.1000,18414,47674.0633,0.9205,18414,0,0.4000,1,0.9205,500,1,2050
2.3800,4.1000,8887,26258.8029,0.8739,83887,0,0.4000,4,1.0428,500,1,2050
2.3800,4.1000,25000,21307.1185,1.1147,4500000,0,0.5000,18,1.1156,500,0,2050
2.3800,4.1000,8231,35328.6918,0.8907,33231,0,0.4000,2,1.0753,500,1,2050
2.3800,4.1000,17736,22963.3104,0.9256,167736,0,0.6000,7,1.1815,500,1,2050
2.3800,4.1000,4364,124750.3633,0.9071,4364,0,0.4500,1,0.9071,500,1,2050
2.3800,4.1000,25000,21309.4377,1.2753,4500000,0,0.4500,18,1.1547,500,0,2050
2.3800,4.1000,20918,23021.2990,0.9402,170918,0,0.4000,7,1.2121,500,1,2050
2.3800,4.1000,2045,216232.5589,0.8657,2045,0,0.6000,1,0.8657,500,1,2050
2.3800,4.1000,16806,49122.9228,0.9015,16806,0,0.6500,1,0.9015,500,1,2050
2.3800,4.1000,18635,46453.6129,0.9416,18635,0,0.6000,1,0.9416,500,1,2050
2.3800,4.1000,13649,55512.5936,0.8980,13649,0,0.5000,1,0.8980,500,1,2050
2.3800,4.1000,25000,21369.4682,1.2978,4500000,0,0.6000,18,1.1787,500,0,2050
2.3800,4.1000,3062,167544.3255,0.9133,3062,0,0.6000,1,0.9133,500,1,2050
2.3800,4.1000,23444,42082.9778,0.9288,23444,0,0.5000,1,0.9288,500,1,2050
2.3800,4.1000,14815,53852.9477,0.9148,14815,0,0.4500,1,0.9148,500,1,2050
2.3800,4.1000,24018,27178.2425,0.9502,74018,0,0.6000,3,1.1182,500,1,2050
2.3800,4.1000,25000,21387.8589,1.1809,4500000,0,0.6500,18,1.0906,500,0,2050
2.3800,4.1000,20905,44161.9811,0.9292,20905,0,0.5500,1,0.9292,500,1,2050
2.3800,4.1000,15054,53127.7145,0.9135,15054,0,0.6000,1,0.9135,500,1,2050
2.3800,4.1000,6930,22475.0830,0.9014,206930,0,0.6500,9,1.2181,500,1,2050
2.3800,4.1000,15745,52449.8791,0.9476,15745,0,0.5500,1,0.9476,500,1,2050
2.3800,4.1000,3990,133296.2870,0.9064,3990,0,0.4500,1,0.9064,500,1,2050
2.3800,4.1000,16924,24630.0399,0.8633,116924,0,0.6500,5,1.1062,500,1,2050
2.3800,4.1000,20686,31429.7879,0.9014,45686,0,0.4500,2,1.0942,500,1,2050
2.3800,4.1000,15429,28075.8921,0.9104,65429,0,0.6000,3,1.0553,500,1,2050
2.3800,4.1000,5935,101396.4050,0.8681,5935,0,0.5500,1,0.8681,500,1,2050
2.3800,4.1000,11158,28235.1321,0.9247,61158,0,0.4000,3,1.1312,500,1,2050
2.3800,4.1000,5620,103363.4380,0.8988,5620,0,0.4000,1,0.8988,500,1,2050
2.3800,4.1000,25000,21305.2600,1.2382,4500000,0,0.4500,18,1.1213,500,0,2050
2.3800,4.1000,9563,23249.3003,0.9209,159563,0,0.6500,7,1.1394,500,1,2050
2.3800,4.1000,11235,63886.4951,0.9174,11235,0,0.5500,1,0.9174,500,1,2050
2.3800,4.1000,14878,27796.0282,0.9471,64878,0,0.6000,3,1.0715,500,1,2050
2.3800,4.1000,2288,208213.1930,0.8763,2288,0,0.4500,1,0.8763,500,1,2050
2.3800,4.1000,21434,26934.9402,0.9101,71434,0,0.6500,3,1.1448,500,1,2050
2.3800,4.1000,15765,51492.3938,0.8807,15765,0,0.4000,1,0.8807,500,1,2050
2.3800,4.1000,17637,25519.2041,0.9386,92637,0,0.4500,4,1.1620,500,1,2050
2.3800,4.1000,25000,21514.9660,1.3050,4500000,0,0.4000,18,1.1856,500,0,2050
2.3800,4.1000,5280,111149.1056,0.9280,5280,0,0.6000,1,0.9280,500,1,2050
2.3800,4.1000,9705,26238.3501,0.9197,84705,0,0.4000,4,1.1291,500,1,2050
2.3800,4.1000,4406,126373.4464,0.8867,4406,0,0.6500,1,0.8867,500,1,2050
2.3800,4.1000,22007,25470.3078,0.9160,97007,0,0.5000,4,1.0918,500,1,2050
2.3800,4.1000,13863,24702.1687,0.9297,113863,0,0.6500,5,1.2078,500,1,2050
2.3800,4.1000,15892,32448.7706,0.9249,40892,0,0.4000,2,1.0733,500,1,2050
2.3800,4.1000,24335,40744.5225,0.8968,24335,0,0.6000,1,0.8968,500,1,2050
2.3800,4.1000,14119,55355.2793,0.9103,14119,0,0.6000,1,0.9103,500,1,2050
2.3800,4.1000,20824,27422.0861,0.9342,70824,0,0.6000,3,1.0937,500,1,2050
2.3800,4.1000,14735,53860.9057,0.9129,14735,0,0.4500,1,0.9129,500,1,2050
2.3800,4.1000,22246,30547.5726,0.9135,47246,0,0.6000,2,1.0644,500,1,2050
2.3800,4.1000,25000,21396.6416,1.1743,4500000,0,0.6500,18,1.1704,500,0,2050
2.3800,4.1000,24665,40674.8511,0.9038,24665,0,0.4000,1,0.9038,500,1,2050
2.3800,4.1000,10785,21376.0158,0.9196,385785,0,0.5000,16,1.2238,500,1,2050
2.3800,4.1000,16852,50641.2406,0.9474,16852,0,0.6000,1,0.9474,500,1,2050
2.3800,4.1000,19833,45939.6446,0.9343,19833,0,0.6000,1,0.9343,500,1,2050
2.3800,4.1000,8260,35210.9342,0.8999,33260,0,0.4000,2,1.0948,500,1,2050
2.3800,4.1000,8416,35187.9540,0.9121,33416,0,0.5000,2,1.0739,500,1,2050
2.3800,4.1000,10882,26099.6687,0.9353,85882,0,0.6500,4,1.1499,500,1,2050
2.3800,4.1000,25000,21227.8431,1.2918,4500000,0,0.5500,18,1.1863,500,0,2050
2.3800,4.1000,9359,34894.0670,0.9079,34359,0,0.5500,2,1.0942,500,1,2050
2.3800,4.1000,9943,69249.5905,0.9282,9943,0,0.6000,1,0.9282,500,1,2050
2.3800,4.1000,3444,153266.2853,0.8948,3444,0,0.4500,1,0.8948,500,1,2050
2.3800,4.1000,18857,22573.1140,0.9056,218857,0,0.6000,9,1.1939,500,1,2050
2.3800,4.1000,4316,36747.0435,0.9096,29316,0,0.5500,2,1.0154,500,1,2050
2.3800,4.1000,11920,62324.6284,0.9144,11920,0,0.4000,1,0.9144,500,1,2050
2.3800,4.1000,20343,45247.4199,0.9098,20343,0,0.5500,1,0.9098,500,1,2050
2.3800,4.1000,20784,26962.1910,0.9251,70784,0,0.4500,3,1.1763,500,1,2050
2.3800,4.1000,25000,20997.1914,1.1570,4250000,0,0.4000,17,1.1364,500,0,2050
2.3800,4.1000,4584,122561.3423,0.9188,4584,0,0.5500,1,0.9188,500,1,2050
2.3800,4.1000,20234,45663.8119,0.9394,20234,0,0.6500,1,0.9394,500,1,2050
2.3800,4.1000,8074,80464.8286,0.9110,8074,0,0.5000,1,0.9110,500,1,2050
2.3800,4.1000,24396,22311.8819,0.9432,249396,0,0.4500,10,1.2358,500,1,2050
2.3800,4.1000,24024,30603.2175,0.9388,49024,0,0.5000,2,0.9471,500,1,2050
2.3800,4.1000,10275,34313.9420,0.9390,35275,0,0.6000,2,0.9919,500,1,2050
2.3800,4.1000,3441,153710.0248,0.9012,3441,0,0.5000,1,0.9012,500,1,2050
2.3800,4.1000,2495,30053.7751,0.9107,52495,0,0.4500,3,1.1140,500,1,2050
2.3800,4.1000,5467,106851.4865,0.9153,5467,0,0.4000,1,0.9153,500,1,2050
2.3800,4.1000,14154,55590.9864,0.9299,14154,0,0.5000,1,0.9299,500,1,2050
2.3800,4.1000,7098,35499.1524,0.8965,32098,0,0.6000,2,1.0899,500,1,2050
2.3800,4.1000,24070,25441.6561,0.9271,99070,0,0.5500,4,1.1947,500,1,2050
2.3800,4.1000,23883,30348.1600,0.9279,48883,0,0.4000,2,1.0849,500,1,2050
2.3800,4.1000,17894,25516.8274,0.9148,92894,0,0.4000,4,1.1950,500,1,2050
2.3800,4.1000,5661,103977.4995,0.8955,5661,0,0.4000,1,0.8955,500,1,2050
2.3800,4.1000,7905,24892.5437,0.9210,107905,0,0.4000,5,1.2033,500,1,2050
2.3800,4.1000,17482,48375.7824,0.9306,17482,0,0.5000,1,0.9306,500,1,2050
2.3800,4.1000,5372,36474.3452,0.9161,30372,0,0.6500,2,1.1014,500,1,2050
2.3800,4.1000,25000,21286.2706,1.2323,4500000,0,0.5500,18,1.1608,500,0,2050
2.3800,4.1000,13480,57445.4624,0.9473,13480,0,0.4500,1,0.9473,500,1,2050
2.3800,4.1000,13470,56924.3354,0.9014,13470,0,0.4000,1,0.9014,500,1,2050
2.3800,4.1000,4857,117756.7281,0.9006,4857,0,0.6000,1,0.9006,500,1,2050
2.3800,4.1000,17301,49560.9109,0.9343,17301,0,0.4500,1,0.9343,500,1,2050
2.3800,4.1000,4357,127133.0599,0.8956,4357,0,0.6000,1,0.8956,500,1,2050
2.3800,4.1000,9610,71005.6786,0.9305,9610,0,0.5500,1,0.9305,500,1,2050
2.3800,4.1000,16342,51466.9994,0.9113,16342,0,0.6000,1,0.9113,500,1,2050
2.3800,4.1000,8166,29007.9055,0.9250,58166,0,0.5000,3,1.1598,500,1,2050
2.3800,4.1000,8053,81284.0462,0.9312,8053,0,0.5000,1,0.9312,500,1,2050
2.3800,4.1000,11504,34349.3368,0.9418,36504,0,0.6500,2,1.1652,500,1,2050
2.3800,4.1000,16007,52017.6925,0.9420,16007,0,0.5500,1,0.9420,500,1,2050
2.3800,4.1000,13659,32991.4968,0.9243,38659,0,0.4500,2,1.0591,500,1,2050
2.3800,4.1000,3047,168275.6610,0.8850,3047,0,0.5500,1,0.8850,500,1,2050
2.3800,4.1000,3444,152452.5152,0.9224,3444,0,0.4000,1,0.9224,500,1,2050
2.3800,4.1000,21673,43536.6766,0.9371,21673,0,0.4000,1,0.9371,500,1,2050
2.3800,4.1000,5252,111598.0452,0.8698,5252,0,0.4000,1,0.8698,500,1,2050
2.3800,4.1000,1852,248166.6065,0.8755,1852,0,0.6000,1,0.8755,500,1,2050
2.3800,4.1000,23011,23421.4110,0.9193,148011,0,0.5500,6,1.1944,500,1,2050
2.3800,4.1000,9491,34622.5076,0.9218,34491,0,0.5500,2,1.0871,500,1,2050
2.3800,4.1000,24322,25174.3656,0.9179,99322,0,0.4000,4,1.2023,500,1,2050
2.3800,4.1000,7864,83242.4606,0.8999,7864,0,0.5500,1,0.8999,500,1,2050
2.3800,4.1000,13961,55235.1066,0.9024,13961,0,0.5000,1,0.9024,500,1,2050
2.3800,4.1000,3096,167999.8591,0.9062,3096,0,0.4000,1,0.9062,500,1,2050
2.3800,4.1000,21214,31408.1989,0.9171,46214,0,0.4000,2,1.0690,500,1,2050
2.3800,4.1000,14169,55951.8991,0.9392,14169,0,0.5500,1,0.9392,500,1,2050
2.3800,4.1000,10171,28527.7404,0.8929,60171,0,0.5500,3,1.1527,500,1,2050
2.3800,4.1000,20247,25766.3858,0.9386,95247,0,0.5500,4,1.1519,500,1,2050
2.3800,4.1000,15462,53118.2463,0.9338,15462,0,0.5500,1,0.9338,500,1,2050
2.3800,4.1000,6023,100336.3514,0.8935,6023,0,0.5000,1,0.8935,500,1,2050
2.3800,4.1000,13811,33307.6886,0.9213,38811,0,0.6000,2,1.1131,500,1,2050
2.3800,4.1000,17592,27224.4584,0.9184,67592,0,0.4500,3,1.1031,500,1,2050
2.3800,4.1000,9928,34703.5690,0.9149,34928,0,0.5500,2,1.1189,500,1,2050
2.3800,4.1000,13372,57887.9470,0.9045,13372,0,0.4000,1,0.9045,500,1,2050
2.3800,4.1000,3320,157480.7486,0.9124,3320,0,0.6000,1,0.9124,500,1,2050
2.3800,4.1000,4726,120157.1650,0.9122,4726,0,0.6500,1,0.9122,500,1,2050
2.3800,4.1000,10125,68906.9217,0.9140,10125,0,0.6000,1,0.9140,500,1,2050
2.3800,4.1000,17714,22229.0276,0.9156,242714,0,0.5500,10,1.1900,500,1,2050
2.3800,4.1000,5134,35932.4744,0.9142,30134,0,0.4000,2,1.0809,500,1,2050
2.3800,4.1000,6702,91560.6295,0.9074,6702,0,0.5000,1,0.9074,500,1,2050
2.3800,4.1000,25000,21342.9637,1.1649,4500000,0,0.5000,18,1.1696,500,0,2050
2.3800,4.1000,25000,21348.5689,1.2249,4500000,0,0.6000,18,1.1737,500,0,2050
2.3800,4.1000,18512,44516.8684,0.8882,18512,0,0.6500,1,0.8882,500,1,2050
2.3800,4.1000,16690,48275.0898,0.8960,16690,0,0.4000,1,0.8960,500,1,2050
2.3800,4.1000,21539,30143.2898,0.8994,46539,0,0.6500,2,1.0741,500,1,2050
2.3800,4.1000,18780,21837.8603,0.8999,343780,0,0.5000,14,1.2267,500,1,2050
2.3800,4.1000,20603,32745.7086,0.9117,45603,0,0.4000,2,1.0777,500,1,2050
2.3800,4.1000,18864,47163.7623,0.9141,18864,0,0.4500,1,0.9141,500,1,2050
2.3800,4.1000,5034,29095.4908,0.8826,55034,0,0.5500,3,1.1269,500,1,2050
2.3800,4.1000,5223,110485.0327,0.8809,5223,0,0.6500,1,0.8809,500,1,2050
2.3800,4.1000,4028,37352.7046,0.9262,29028,0,0.4000,2,1.0349,500,1,2050
2.3800,4.1000,18580,47609.0898,0.8962,18580,0,0.5500,1,0.8962,500,1,2050
2.3800,4.1000,25000,21212.7965,1.1139,4500000,0,0.5500,18,1.1199,500,0,2050
2.3800,4.1000,8179,79515.3367,0.8862,8179,0,0.4500,1,0.8862,500,1,2050
2.3800,4.1000,24551,22872.5161,0.9497,199551,0,0.6000,8,1.1854,500,1,2050
2.3800,4.1000,16520,50308.5293,0.9377,16520,0,0.4500,1,0.9377,500,1,2050
2.3800,4.1000,21408,22761.6543,0.9058,196408,0,0.4000,8,1.1144,500,1,2050
2.3800,4.1000,7903,21627.1711,0.9180,307903,0,0.4000,13,1.1716,500,1,2050
2.3800,4.1000,4816,117557.3281,0.9074,4816,0,0.5500,1,0.9074,500,1,2050
2.3800,4.1000,4491,23507.5426,0.9246,154491,0,0.4000,7,1.1956,500,1,2050
2.3800,4.1000,11728,33477.9568,0.9311,36728,0,0.4500,2,1.0673,500,1,2050
2.3800,4.1000,25000,21486.6148,1.2003,4500000,0,0.4000,18,1.1639,500,0,2050
2.3800,4.1000,9820,27854.6106,0.9302,84820,0,0.5500,4,1.1990,500,1,2050
2.3800,4.1000,18018,22092.2089,0.9279,243018,0,0.4000,10,1.1628,500,1,2050
2.3800,4.1000,25000,21318.0655,1.0471,4500000,0,0.5500,18,1.0546,500,0,2050
2.3800,4.1000,18324,46839.0409,0.8930,18324,0,0.6000,1,0.8930,500,1,2050
2.3800,4.1000,10636,66389.3640,0.9302,10636,0,0.5500,1,0.9302,500,1,2050
