flipsPerSecond,minEntropy,totalFlips,ratio,entropy,lastRunEntropy,earlyRestarts,flips,cb,variables,tries,sat,clauses
22469.1168,0.6000,211147,4.2000,0.9927,0.9182,0,11147,2.3800,500,9,1,2100
50309.3473,0.5000,16302,4.2000,0.9375,0.9375,0,16302,2.3800,500,1,1,2100
32833.8076,0.5500,36911,4.2000,1.0678,0.8649,0,11911,2.3800,500,2,1,2100
41801.6855,0.6500,22700,4.2000,0.9372,0.9372,0,22700,2.3800,500,1,1,2100
27597.0844,0.5500,66658,4.2000,1.0919,0.9283,0,16658,2.3800,500,3,1,2100
27207.9309,0.6000,66535,4.2000,1.1627,0.9423,0,16535,2.3800,500,3,1,2100
21017.1879,0.5500,4250000,4.2000,1.1341,1.1804,0,25000,2.3800,500,17,0,2100
21167.5127,0.5000,4250000,4.2000,1.1374,1.1338,0,25000,2.3800,500,17,0,2100
21140.7831,0.5500,4250000,4.2000,1.1427,1.2855,0,25000,2.3800,500,17,0,2100
23676.5645,0.5500,132387,4.2000,1.1781,0.9266,0,7387,2.3800,500,6,1,2100
36376.5180,0.5500,28766,4.2000,1.0979,0.9096,0,3766,2.3800,500,2,1,2100
141213.2992,0.5000,3766,4.2000,0.9233,0.9233,0,3766,2.3800,500,1,1,2100
33550.5911,0.4500,36705,4.2000,1.1017,0.9287,0,11705,2.3800,500,2,1,2100
21209.3298,0.4500,4500000,4.2000,1.0913,1.2318,0,25000,2.3800,500,18,0,2100
21023.4913,0.5500,4250000,4.2000,1.1167,1.2768,0,25000,2.3800,500,17,0,2100
36080.1034,0.4500,30113,4.2000,1.1147,0.9200,0,5113,2.3800,500,2,1,2100
31759.8114,0.4000,41416,4.2000,1.1015,0.9257,0,16416,2.3800,500,2,1,2100
21221.7163,0.5500,4250000,4.2000,1.2001,1.3106,0,25000,2.3800,500,17,0,2100
21180.7203,0.5500,4500000,4.2000,1.1060,1.2720,0,25000,2.3800,500,18,0,2100
44190.6130,0.4000,20396,4.2000,0.9228,0.9228,0,20396,2.3800,500,1,1,2100
32356.4065,0.6500,39867,4.2000,1.0484,0.8783,0,14867,2.3800,500,2,1,2100
73231.5839,0.6500,8877,4.2000,0.8966,0.8966,0,8877,2.3800,500,1,1,2100
21191.8348,0.5500,4500000,4.2000,1.1349,1.1691,0,25000,2.3800,500,18,0,2100
40304.4825,0.6000,24643,4.2000,0.9157,0.9157,0,24643,2.3800,500,1,1,2100
22689.6398,0.4000,164993,4.2000,1.2023,0.9398,0,14993,2.3800,500,7,1,2100
23398.2135,0.6500,139415,4.2000,1.1554,0.8780,0,14415,2.3800,500,6,1,2100
22022.1955,0.4000,239604,4.2000,1.2326,0.8842,0,14604,2.3800,500,10,1,2100
22706.1556,0.5000,192861,4.2000,1.2301,0.8911,0,17861,2.3800,500,8,1,2100
25372.7176,0.4500,97599,4.2000,1.1233,0.9274,0,22599,2.3800,500,4,1,2100
26970.0977,0.4500,71129,4.2000,1.1637,0.9205,0,21129,2.3800,500,3,1,2100
41616.9661,0.4000,24236,4.2000,0.9158,0.9158,0,24236,2.3800,500,1,1,2100
21385.4336,0.6000,369641,4.2000,1.1940,0.9273,0,19641,2.3800,500,15,1,2100
21174.0721,0.5500,4500000,4.2000,1.1987,1.1966,0,25000,2.3800,500,18,0,2100
21255.2528,0.5500,4500000,4.2000,1.0877,1.1647,0,25000,2.3800,500,18,0,2100
34252.9269,0.6500,34561,4.2000,1.0599,0.9364,0,9561,2.3800,500,2,1,2100
21315.3671,0.4500,342150,4.2000,1.2798,0.9417,0,17150,2.3800,500,14,1,2100
21194.2033,0.5000,4250000,4.2000,1.1292,1.2495,0,25000,2.3800,500,17,0,2100
21228.1536,0.4500,4250000,4.2000,1.1855,1.2795,0,25000,2.3800,500,17,0,2100
21233.3216,0.5500,4250000,4.2000,1.1241,1.1738,0,25000,2.3800,500,17,0,2100
32221.4790,0.5500,39832,4.2000,1.1156,0.9091,0,14832,2.3800,500,2,1,2100
21312.2451,0.4500,364089,4.2000,1.2150,0.9184,0,14089,2.3800,500,15,1,2100
21183.1260,0.5500,4250000,4.2000,1.1404,1.2752,0,25000,2.3800,500,17,0,2100
41291.0116,0.4000,23758,4.2000,0.9214,0.9214,0,23758,2.3800,500,1,1,2100
22573.7887,0.5500,192583,4.2000,1.2247,0.9058,0,17583,2.3800,500,8,1,2100
31999.9450,0.4000,39922,4.2000,1.1149,0.9061,0,14922,2.3800,500,2,1,2100
60368.2612,0.6000,12246,4.2000,0.8902,0.8902,0,12246,2.3800,500,1,1,2100
26583.4139,0.6500,72956,4.2000,1.1700,0.9113,0,22956,2.3800,500,3,1,2100
52401.0011,0.6000,15292,4.2000,0.9392,0.9392,0,15292,2.3800,500,1,1,2100
31777.9507,0.6500,41689,4.2000,1.0790,0.9067,0,16689,2.3800,500,2,1,2100
44457.3173,0.6500,20554,4.2000,0.9290,0.9290,0,20554,2.3800,500,1,1,2100
21219.2442,0.4500,4250000,4.2000,1.1451,1.2395,0,25000,2.3800,500,17,0,2100
21206.4431,0.6000,4500000,4.2000,1.1531,1.0637,0,25000,2.3800,500,18,0,2100
42014.9986,0.6000,22948,4.2000,0.9484,0.9484,0,22948,2.3800,500,1,1,2100
23076.2333,0.4500,168431,4.2000,1.1725,0.9240,0,18431,2.3800,500,7,1,2100
21272.1292,0.5000,4500000,4.2000,1.1447,1.3029,0,25000,2.3800,500,18,0,2100
21374.2714,0.5000,4500000,4.2000,1.0871,0.9510,0,25000,2.3800,500,18,0,2100
27369.6145,0.4000,71947,4.2000,1.1026,0.9399,0,21947,2.3800,500,3,1,2100
21267.9285,0.6000,4500000,4.2000,1.0153,0.9503,0,25000,2.3800,500,18,0,2100
21222.8593,0.4500,4250000,4.2000,1.0682,1.0606,0,25000,2.3800,500,17,0,2100
25779.9495,0.6500,86004,4.2000,1.0948,0.9385,0,11004,2.3800,500,4,1,2100
24180.3059,0.6500,114873,4.2000,1.1340,0.9324,0,14873,2.3800,500,5,1,2100
21100.4132,0.5500,4250000,4.2000,1.2000,1.2686,0,25000,2.3800,500,17,0,2100
51072.5122,0.4000,15903,4.2000,0.8868,0.8868,0,15903,2.3800,500,1,1,2100
40940.7523,0.5500,23382,4.2000,0.9494,0.9494,0,23382,2.3800,500,1,1,2100
35265.9709,0.6000,31103,4.2000,1.0801,0.9037,0,6103,2.3800,500,2,1,2100
21139.8266,0.5500,4250000,4.2000,1.1539,1.2591,0,25000,2.3800,500,17,0,2100
73629.9784,0.5000,9147,4.2000,0.9092,0.9092,0,9147,2.3800,500,1,1,2100
21603.4258,0.6000,322813,4.2000,1.1911,0.9248,0,22813,2.3800,500,13,1,2100
24356.7440,0.6000,119159,4.2000,1.2042,0.9154,0,19159,2.3800,500,5,1,2100
21194.2889,0.6500,4250000,4.2000,1.1431,1.2576,0,25000,2.3800,500,17,0,2100
22764.7446,0.5500,195673,4.2000,1.2160,0.9342,0,20673,2.3800,500,8,1,2100
21484.1350,0.4000,337776,4.2000,1.2031,0.8857,0,12776,2.3800,500,14,1,2100
31204.0974,0.5500,45186,4.2000,1.0586,0.8897,0,20186,2.3800,500,2,1,2100
21326.4673,0.6500,4500000,4.2000,1.2088,1.3060,0,25000,2.3800,500,18,0,2100
22123.0237,0.5500,230791,4.2000,1.2232,0.9181,0,5791,2.3800,500,10,1,2100
26911.8983,0.5500,72273,4.2000,1.1445,0.9113,0,22273,2.3800,500,3,1,2100
157849.7608,0.6000,3310,4.2000,0.9250,0.9250,0,3310,2.3800,500,1,1,2100
154377.2529,0.5500,3336,4.2000,0.9021,0.9021,0,3336,2.3800,500,1,1,2100
23084.2293,0.5000,159822,4.2000,1.2354,0.9351,0,9822,2.3800,500,7,1,2100
22310.2859,0.5000,220217,4.2000,1.2021,0.9299,0,20217,2.3800,500,9,1,2100
21194.7840,0.4500,4500000,4.2000,1.1240,1.2806,0,25000,2.3800,500,18,0,2100
21374.0147,0.4500,384651,4.2000,1.2251,0.9133,0,9651,2.3800,500,16,1,2100
32127.4755,0.4500,41202,4.2000,1.1037,0.9320,0,16202,2.3800,500,2,1,2100
21194.2887,0.5000,4250000,4.2000,1.1282,1.2306,0,25000,2.3800,500,17,0,2100
32018.8060,0.4500,42814,4.2000,1.0908,0.8999,0,17814,2.3800,500,2,1,2100
21249.8993,0.4500,4500000,4.2000,1.0385,1.1243,0,25000,2.3800,500,18,0,2100
24091.6176,0.4500,121566,4.2000,1.2022,0.9487,0,21566,2.3800,500,5,1,2100
48338.0567,0.4000,17450,4.2000,0.9199,0.9199,0,17450,2.3800,500,1,1,2100
22935.2097,0.4000,160380,4.2000,1.1891,0.8954,0,10380,2.3800,500,7,1,2100
24449.9514,0.4500,111435,4.2000,1.1973,0.9342,0,11435,2.3800,500,5,1,2100
21314.8362,0.4500,4500000,4.2000,1.1821,1.3444,0,25000,2.3800,500,18,0,2100
21331.6801,0.5500,4500000,4.2000,1.1093,1.2887,0,25000,2.3800,500,18,0,2100
24547.9202,0.6000,110043,4.2000,1.1775,0.9383,0,10043,2.3800,500,5,1,2100
21168.8106,0.4000,4250000,4.2000,1.1550,1.2568,0,25000,2.3800,500,17,0,2100
22389.1783,0.6000,217250,4.2000,1.2441,0.9167,0,17250,2.3800,500,9,1,2100
21212.6792,0.5000,4500000,4.2000,1.1799,1.2103,0,25000,2.3800,500,18,0,2100
33122.9263,0.6000,36966,4.2000,1.0962,0.9178,0,11966,2.3800,500,2,1,2100
21125.1626,0.6500,4250000,4.2000,1.1633,1.1936,0,25000,2.3800,500,17,0,2100
21174.4572,0.4000,4500000,4.2000,1.1543,1.2622,0,25000,2.3800,500,18,0,2100
82732.4662,0.4500,7767,4.2000,0.9165,0.9165,0,7767,2.3800,500,1,1,2100
21168.2721,0.5500,4250000,4.2000,1.0304,1.0627,0,25000,2.3800,500,17,0,2100
32543.3779,0.6000,39456,4.2000,1.1050,0.8971,0,14456,2.3800,500,2,1,2100
21803.9900,0.6000,322299,4.2000,1.1232,0.9024,0,22299,2.3800,500,13,1,2100
21303.6306,0.6500,4500000,4.2000,1.1663,1.1723,0,25000,2.3800,500,18,0,2100
22576.0574,0.5500,193662,4.2000,1.1317,0.9086,0,18662,2.3800,500,8,1,2100
21201.5153,0.4500,4250000,4.2000,1.1888,1.3024,0,25000,2.3800,500,17,0,2100
21177.2425,0.5500,4250000,4.2000,1.1792,1.1987,0,25000,2.3800,500,17,0,2100
25219.2770,0.6000,98132,4.2000,1.2301,0.9407,0,23132,2.3800,500,4,1,2100
21836.3160,0.6000,270827,4.2000,1.2117,0.8987,0,20827,2.3800,500,11,1,2100
21246.0119,0.5500,4500000,4.2000,1.0861,1.2640,0,25000,2.3800,500,18,0,2100
21255.2377,0.6000,4500000,4.2000,1.1823,1.1479,0,25000,2.3800,500,18,0,2100
22968.2480,0.4500,157748,4.2000,1.1678,0.9135,0,7748,2.3800,500,7,1,2100
21200.0987,0.4000,4250000,4.2000,1.1262,1.2224,0,25000,2.3800,500,17,0,2100
78836.6305,0.6500,8189,4.2000,0.9263,0.9263,0,8189,2.3800,500,1,1,2100
45678.4323,0.4000,19576,4.2000,0.9268,0.9268,0,19576,2.3800,500,1,1,2100
24375.5966,0.5500,115418,4.2000,1.1558,0.8878,0,15418,2.3800,500,5,1,2100
51677.7931,0.4500,15646,4.2000,0.9250,0.9250,0,15646,2.3800,500,1,1,2100
49469.0869,0.5000,16683,4.2000,0.9488,0.9488,0,16683,2.3800,500,1,1,2100
22019.9970,0.4500,247032,4.2000,1.2250,0.9492,0,22032,2.3800,500,10,1,2100
21180.2901,0.5500,4500000,4.2000,1.1487,1.2998,0,25000,2.3800,500,18,0,2100
26804.9845,0.4500,72989,4.2000,1.1314,0.9368,0,22989,2.3800,500,3,1,2100
22643.7877,0.6000,187343,4.2000,1.2030,0.8997,0,12343,2.3800,500,8,1,2100
32047.2116,0.4500,42171,4.2000,1.0489,0.9079,0,17171,2.3800,500,2,1,2100
21185.1270,0.6000,4500000,4.2000,1.1350,1.2244,0,25000,2.3800,500,18,0,2100
22916.3300,0.5500,171404,4.2000,1.1219,0.9340,0,21404,2.3800,500,7,1,2100
40276.5252,0.4000,24832,4.2000,0.9386,0.9386,0,24832,2.3800,500,1,1,2100
22950.2884,0.4000,161770,4.2000,1.1509,0.9112,0,11770,2.3800,500,7,1,2100
21241.3043,0.6000,4250000,4.2000,1.1330,1.0432,0,25000,2.3800,500,17,0,2100
21137.2495,0.5000,4250000,4.2000,1.1665,1.0472,0,25000,2.3800,500,17,0,2100
21712.2113,0.5000,313374,4.2000,1.2435,0.8995,0,13374,2.3800,500,13,1,2100
21316.3970,0.4500,4500000,4.2000,1.1601,1.2300,0,25000,2.3800,500,18,0,2100
21227.9163,0.5000,4250000,4.2000,1.1518,1.3003,0,25000,2.3800,500,17,0,2100
41310.5477,0.6500,23427,4.2000,0.9244,0.9244,0,23427,2.3800,500,1,1,2100
40800.0310,0.5500,24912,4.2000,0.9099,0.9099,0,24912,2.3800,500,1,1,2100
24037.9938,0.5500,131253,4.2000,1.2181,0.9296,0,6253,2.3800,500,6,1,2100
21318.9114,0.6500,4500000,4.2000,1.1171,1.2222,0,25000,2.3800,500,18,0,2100
26103.3169,0.4000,82061,4.2000,1.1630,0.8983,0,7061,2.3800,500,4,1,2100
21419.3423,0.4500,4500000,4.2000,1.1470,1.2891,0,25000,2.3800,500,18,0,2100
23273.2168,0.5500,147141,4.2000,1.2069,0.9179,0,22141,2.3800,500,6,1,2100
23594.3998,0.6000,138723,4.2000,1.2077,0.9411,0,13723,2.3800,500,6,1,2100
25996.0395,0.4500,81820,4.2000,1.1464,0.9328,0,6820,2.3800,500,4,1,2100
40706.6065,0.5000,24483,4.2000,0.9104,0.9104,0,24483,2.3800,500,1,1,2100
21294.0710,0.6000,4500000,4.2000,1.1087,1.1808,0,25000,2.3800,500,18,0,2100
30992.4029,0.6000,44689,4.2000,1.0598,0.9336,0,19689,2.3800,500,2,1,2100
21189.3543,0.6000,4250000,4.2000,1.1666,1.1580,0,25000,2.3800,500,17,0,2100
22007.9909,0.4000,236096,4.2000,1.1963,0.9472,0,11096,2.3800,500,10,1,2100
97566.5632,0.5500,6071,4.2000,0.9146,0.9146,0,6071,2.3800,500,1,1,2100
25316.1164,0.5500,91107,4.2000,1.1792,0.9415,0,16107,2.3800,500,4,1,2100
21092.3708,0.5000,4250000,4.2000,1.1763,1.3038,0,25000,2.3800,500,17,0,2100
22525.7970,0.6500,185912,4.2000,1.2118,0.9348,0,10912,2.3800,500,8,1,2100
27282.5700,0.5500,68434,4.2000,1.1395,0.9350,0,18434,2.3800,500,3,1,2100
21090.0930,0.5000,4250000,4.2000,1.2031,1.2900,0,25000,2.3800,500,17,0,2100
50573.8104,0.6000,16010,4.2000,0.9218,0.9218,0,16010,2.3800,500,1,1,2100
21058.2124,0.6500,4250000,4.2000,1.1331,1.1875,0,25000,2.3800,500,17,0,2100
21057.8224,0.4000,4250000,4.2000,1.1460,0.9502,0,25000,2.3800,500,17,0,2100
90438.8511,0.4000,6744,4.2000,0.9077,0.9077,0,6744,2.3800,500,1,1,2100
24229.6165,0.5000,117795,4.2000,1.1820,0.9082,0,17795,2.3800,500,5,1,2100
35487.8375,0.4500,31698,4.2000,1.0117,0.9112,0,6698,2.3800,500,2,1,2100
23581.5230,0.6500,149904,4.2000,1.1881,0.8953,0,24904,2.3800,500,6,1,2100
22437.7645,0.5000,207780,4.2000,1.1916,0.8949,0,7780,2.3800,500,9,1,2100
31096.3492,0.5500,43925,4.2000,1.0580,0.9151,0,18925,2.3800,500,2,1,2100
21258.7536,0.4000,4500000,4.2000,1.1575,1.3160,0,25000,2.3800,500,18,0,2100
21221.9217,0.6500,4250000,4.2000,1.1567,1.2773,0,25000,2.3800,500,17,0,2100
21846.9461,0.5000,268780,4.2000,1.2126,0.9299,0,18780,2.3800,500,11,1,2100
21011.5631,0.6000,4250000,4.2000,1.1346,1.2501,0,25000,2.3800,500,17,0,2100
23278.8187,0.6000,156650,4.2000,1.1915,0.9013,0,6650,2.3800,500,7,1,2100
40969.4560,0.6000,24343,4.2000,0.8844,0.8844,0,24343,2.3800,500,1,1,2100
21124.0438,0.6500,4250000,4.2000,1.0327,1.2657,0,25000,2.3800,500,17,0,2100
21153.5279,0.4500,4250000,4.2000,1.1189,1.2939,0,25000,2.3800,500,17,0,2100
21063.6753,0.5000,4250000,4.2000,1.1643,1.2517,0,25000,2.3800,500,17,0,2100
22127.9807,0.5000,248090,4.2000,1.2246,0.9142,0,23090,2.3800,500,10,1,2100
21311.7630,0.4500,4500000,4.2000,1.1707,1.2492,0,25000,2.3800,500,18,0,2100
21286.8201,0.4000,413981,4.2000,1.2293,0.9067,0,13981,2.3800,500,17,1,2100
82111.7204,0.4500,7826,4.2000,0.9075,0.9075,0,7826,2.3800,500,1,1,2100
21316.3487,0.5000,4500000,4.2000,1.1500,1.3194,0,25000,2.3800,500,18,0,2100
43448.3177,0.5000,21497,4.2000,0.9458,0.9458,0,21497,2.3800,500,1,1,2100
22967.0124,0.5500,162181,4.2000,1.2154,0.9140,0,12181,2.3800,500,7,1,2100
24582.6208,0.5000,105860,4.2000,1.2197,0.8917,0,5860,2.3800,500,5,1,2100
21219.6266,0.5500,4250000,4.2000,1.1601,1.2537,0,25000,2.3800,500,17,0,2100
31116.9532,0.5000,45049,4.2000,1.0876,0.9421,0,20049,2.3800,500,2,1,2100
21248.8105,0.5500,4250000,4.2000,1.1682,1.3761,0,25000,2.3800,500,17,0,2100
21315.6204,0.6500,4500000,4.2000,1.0551,0.0000,0,25000,2.3800,500,18,0,2100
24110.0204,0.6000,123269,4.2000,1.1727,0.9193,0,23269,2.3800,500,5,1,2100
21332.5603,0.6000,4500000,4.2000,1.1206,1.2444,0,25000,2.3800,500,18,0,2100
21189.2792,0.6500,4250000,4.2000,1.1022,1.0544,0,25000,2.3800,500,17,0,2100
21172.1019,0.4500,4500000,4.2000,1.1457,1.3278,0,25000,2.3800,500,18,0,2100
21394.3472,0.5500,4500000,4.2000,1.1852,1.2350,0,25000,2.3800,500,18,0,2100
23163.1115,0.4000,171522,4.2000,1.1512,0.9230,0,21522,2.3800,500,7,1,2100
42813.4579,0.5000,22205,4.2000,0.9086,0.9086,0,22205,2.3800,500,1,1,2100
21189.2568,0.4500,4500000,4.2000,1.1567,1.2203,0,25000,2.3800,500,18,0,2100
54205.0173,0.6500,14776,4.2000,0.9278,0.9278,0,14776,2.3800,500,1,1,2100
21186.6709,0.5500,4500000,4.2000,1.1336,1.2382,0,25000,2.3800,500,18,0,2100
21376.3759,0.6000,397147,4.2000,1.2329,0.9345,0,22147,2.3800,500,16,1,2100
34249.8884,0.4000,34156,4.2000,1.0976,0.9166,0,9156,2.3800,500,2,1,2100
49156.5165,0.5500,17090,4.2000,0.9029,0.9029,0,17090,2.3800,500,1,1,2100
57823.8061,0.6000,12398,4.2000,0.8689,0.8689,0,12398,2.3800,500,1,1,2100
21239.0675,0.5500,4250000,4.2000,1.1635,1.2278,0,25000,2.3800,500,17,0,2100
21123.6683,0.4500,4250000,4.2000,1.1539,1.2646,0,25000,2.3800,500,17,0,2100
21315.5872,0.4500,4500000,4.2000,1.1164,1.2251,0,25000,2.3800,500,18,0,2100
21120.7037,0.4000,4250000,4.2000,1.0222,1.2045,0,25000,2.3800,500,17,0,2100
21033.6795,0.5000,4250000,4.2000,1.0261,1.1973,0,25000,2.3800,500,17,0,2100
21193.0658,0.5500,4250000,4.2000,1.1260,1.1896,0,25000,2.3800,500,17,0,2100
35292.2080,0.5000,31332,4.2000,1.0859,0.9069,0,6332,2.3800,500,2,1,2100
21424.0458,0.5000,4500000,4.2000,1.0206,1.2109,0,25000,2.3800,500,18,0,2100
21219.1928,0.5500,4500000,4.2000,1.1009,1.1693,0,25000,2.3800,500,18,0,2100
21267.9331,0.5500,4500000,4.2000,1.0234,1.2673,0,25000,2.3800,500,18,0,2100
52613.2025,0.5500,15030,4.2000,0.9088,0.9088,0,15030,2.3800,500,1,1,2100
42343.4665,0.6500,22187,4.2000,0.9164,0.9164,0,22187,2.3800,500,1,1,2100
21431.1563,0.6000,334528,4.2000,1.2227,0.9234,0,9528,2.3800,500,14,1,2100
21231.8439,0.6500,4500000,4.2000,1.1711,1.1243,0,25000,2.3800,500,18,0,2100
21247.4881,0.6500,372884,4.2000,1.2664,0.9195,0,22884,2.3800,500,15,1,2100
23064.0366,0.6000,167199,4.2000,1.2095,0.9313,0,17199,2.3800,500,7,1,2100
28029.4138,0.5000,61270,4.2000,1.1579,0.9215,0,11270,2.3800,500,3,1,2100
93998.9555,0.5000,6420,4.2000,0.8684,0.8684,0,6420,2.3800,500,1,1,2100
21226.8130,0.6000,4500000,4.2000,1.1238,1.2887,0,25000,2.3800,500,18,0,2100
21343.9506,0.5000,422781,4.2000,1.2269,0.9128,0,22781,2.3800,500,17,1,2100
54010.7838,0.5500,14311,4.2000,0.8742,0.8742,0,14311,2.3800,500,1,1,2100
24454.0278,0.5500,111712,4.2000,1.2048,0.9087,0,11712,2.3800,500,5,1,2100
25649.6268,0.5500,89789,4.2000,1.1424,0.9368,0,14789,2.3800,500,4,1,2100
21225.6175,0.5500,4500000,4.2000,1.1570,1.1459,0,25000,2.3800,500,18,0,2100
21463.6260,0.5500,371609,4.2000,1.2388,0.9231,0,21609,2.3800,500,15,1,2100
21339.3560,0.6000,4500000,4.2000,1.0944,1.0577,0,25000,2.3800,500,18,0,2100
21259.4866,0.5000,4500000,4.2000,1.1917,1.0513,0,25000,2.3800,500,18,0,2100
82491.8891,0.5000,7810,4.2000,0.8941,0.8941,0,7810,2.3800,500,1,1,2100
123861.8409,0.6500,4569,4.2000,0.8894,0.8894,0,4569,2.3800,500,1,1,2100
21326.8227,0.6500,4500000,4.2000,1.0243,1.1333,0,25000,2.3800,500,18,0,2100
33927.5370,0.4000,36008,4.2000,1.0401,0.9014,0,11008,2.3800,500,2,1,2100
21117.3812,0.4500,4250000,4.2000,1.1567,1.2103,0,25000,2.3800,500,17,0,2100
22804.8764,0.6000,167471,4.2000,1.1805,0.9165,0,17471,2.3800,500,7,1,2100
21156.3431,0.5500,4250000,4.2000,1.1848,1.2430,0,25000,2.3800,500,17,0,2100
27207.1161,0.5500,69062,4.2000,1.1170,0.8979,0,19062,2.3800,500,3,1,2100
63064.4888,0.4500,11273,4.2000,0.9304,0.9304,0,11273,2.3800,500,1,1,2100
27891.6107,0.4500,62807,4.2000,1.1611,0.8891,0,12807,2.3800,500,3,1,2100
45489.2313,0.5000,19179,4.2000,0.9133,0.9133,0,19179,2.3800,500,1,1,2100
32648.7911,0.5500,37990,4.2000,0.9595,0.8854,0,12990,2.3800,500,2,1,2100
41607.4962,0.4000,23122,4.2000,0.9316,0.9316,0,23122,2.3800,500,1,1,2100
34544.9691,0.4000,33607,4.2000,1.0208,0.9080,0,8607,2.3800,500,2,1,2100
21174.0231,0.6000,4250000,4.2000,1.1481,1.2317,0,25000,2.3800,500,17,0,2100
21245.7443,0.6500,4250000,4.2000,1.1360,1.2007,0,25000,2.3800,500,17,0,2100
23544.8782,0.4000,138722,4.2000,1.1793,0.9480,0,13722,2.3800,500,6,1,2100
21211.5988,0.6500,4500000,4.2000,1.1005,1.2636,0,25000,2.3800,500,18,0,2100
21136.6099,0.5000,4250000,4.2000,1.0975,1.2126,0,25000,2.3800,500,17,0,2100
21218.9060,0.6000,4250000,4.2000,1.0872,1.2317,0,25000,2.3800,500,17,0,2100
24303.5525,0.5000,107798,4.2000,1.2072,0.9213,0,7798,2.3800,500,5,1,2100
21272.2441,0.5000,4500000,4.2000,1.1208,1.2173,0,25000,2.3800,500,18,0,2100
61767.5643,0.4000,11838,4.2000,0.9369,0.9369,0,11838,2.3800,500,1,1,2100
21111.0329,0.4000,4250000,4.2000,1.1264,1.1661,0,25000,2.3800,500,17,0,2100
33135.7202,0.5000,38332,4.2000,1.1210,0.9335,0,13332,2.3800,500,2,1,2100
21107.6262,0.5500,4250000,4.2000,1.1545,1.2009,0,25000,2.3800,500,17,0,2100
23270.3152,0.5500,148800,4.2000,1.1563,0.9574,0,23800,2.3800,500,6,1,2100
25860.1087,0.4000,86930,4.2000,1.1203,0.8995,0,11930,2.3800,500,4,1,2100
21083.6206,0.5000,4250000,4.2000,1.1728,1.1589,0,25000,2.3800,500,17,0,2100
21223.6424,0.4000,4250000,4.2000,1.1021,1.1884,0,25000,2.3800,500,17,0,2100
21290.8551,0.6000,4500000,4.2000,1.0872,1.1886,0,25000,2.3800,500,18,0,2100
22749.8527,0.6000,195912,4.2000,0.9715,0.9288,0,20912,2.3800,500,8,1,2100
23731.7704,0.4500,134603,4.2000,1.1309,0.9043,0,9603,2.3800,500,6,1,2100
21352.4196,0.4000,4500000,4.2000,1.1369,1.2729,0,25000,2.3800,500,18,0,2100
36706.5823,0.4500,29076,4.2000,1.0633,0.9007,0,4076,2.3800,500,2,1,2100
21271.3369,0.4000,4500000,4.2000,1.1449,1.2707,0,25000,2.3800,500,18,0,2100
22528.9220,0.6000,199083,4.2000,1.1909,0.9503,0,24083,2.3800,500,8,1,2100
21049.2373,0.6500,4250000,4.2000,1.1392,1.0614,0,25000,2.3800,500,17,0,2100
21189.9976,0.5000,4500000,4.2000,1.1512,1.1508,0,25000,2.3800,500,18,0,2100
58588.5173,0.5000,12861,4.2000,0.9375,0.9375,0,12861,2.3800,500,1,1,2100
21297.5959,0.4500,4500000,4.2000,1.1287,1.2255,0,25000,2.3800,500,18,0,2100
41561.6754,0.4500,23257,4.2000,0.9185,0.9185,0,23257,2.3800,500,1,1,2100
31318.2736,0.5500,45780,4.2000,1.0947,0.9367,0,20780,2.3800,500,2,1,2100
51313.5162,0.4500,16206,4.2000,0.9230,0.9230,0,16206,2.3800,500,1,1,2100
42833.6913,0.6500,22413,4.2000,0.9205,0.9205,0,22413,2.3800,500,1,1,2100
21287.2304,0.4000,4500000,4.2000,1.1080,1.2575,0,25000,2.3800,500,18,0,2100
21206.0812,0.5000,4500000,4.2000,1.0924,0.9360,0,25000,2.3800,500,18,0,2100
21247.2103,0.6500,4500000,4.2000,0.8992,0.9557,0,25000,2.3800,500,18,0,2100
21957.5072,0.5000,271909,4.2000,1.1757,0.8897,0,21909,2.3800,500,11,1,2100
21338.5938,0.5000,4500000,4.2000,1.1186,1.1924,0,25000,2.3800,500,18,0,2100
84715.4380,0.5000,7227,4.2000,0.8497,0.8497,0,7227,2.3800,500,1,1,2100
21177.1743,0.5000,4250000,4.2000,1.0588,1.2551,0,25000,2.3800,500,17,0,2100
21107.8499,0.5000,4250000,4.2000,1.1743,1.2214,0,25000,2.3800,500,17,0,2100
21321.9693,0.6500,4500000,4.2000,1.1577,1.1680,0,25000,2.3800,500,18,0,2100
21219.8979,0.4000,4250000,4.2000,1.1310,1.2172,0,25000,2.3800,500,17,0,2100
21098.1731,0.4000,4250000,4.2000,1.1804,1.2630,0,25000,2.3800,500,17,0,2100
21371.3814,0.6000,4500000,4.2000,1.1946,1.3163,0,25000,2.3800,500,18,0,2100
82283.3582,0.6500,7687,4.2000,0.9048,0.9048,0,7687,2.3800,500,1,1,2100
22233.3713,0.6000,4500000,4.2000,1.0365,1.0643,0,25000,2.3800,500,18,0,2100
55791.3059,0.5500,14400,4.2000,0.8527,0.8527,0,14400,2.3800,500,1,1,2100
21454.6699,0.5500,4500000,4.2000,1.1355,1.2678,0,25000,2.3800,500,18,0,2100
32405.1704,0.5000,41110,4.2000,1.1019,0.9257,0,16110,2.3800,500,2,1,2100
23481.1262,0.6000,156283,4.2000,1.2020,0.9196,0,6283,2.3800,500,7,1,2100
23108.1602,0.5000,170502,4.2000,1.2096,0.9464,0,20502,2.3800,500,7,1,2100
